position,target,probe_id,pair_index,pair_id,sentence_id,doc_id,source_words,rewrite_words,source_token_len,rewrite_token_len,target_token_id,source_type_count,seq_len,source_mass,target_prob,source_to_target_mass_ratio,target_rank,top10_ids,top10_probs,top1_in_source,top10_source_hits,arm,arch,role,seed,checkpoint
41,5039,misfire:894:14:continue reading botulism is an acute toxic and infectious disease in which seve,894,continue reading botulism is an acute toxic and infectious disease in which seve,20626,15671,20,14,26,20,5039,26,48,0.13563747704029083,0.008887923322618008,15.260873897856461,13,523 302 223 276 253 4215 213 765 520 419,0.45152205 0.1046104 0.091179214 0.03588035 0.033095151 0.021562923 0.020519326 0.018099729 0.015008222 0.014081116,0,3,D_V_43122,D,V,43122,chck_80M
40,249,"misfire:895:12:some 2,300 miles from the coast of chile, the island is one of the most isolated",895,"some 2,300 miles from the coast of chile, the island is one of the most isolated",44616,15731,20,14,27,24,249,21,53,0.14469322562217712,0.4397425353527069,0.329040777249629,1,249 213 250 16 388 223 1908 1229 231 601,0.43974254 0.28290692 0.087451451 0.030363567 0.017941194 0.010077458 0.0084747793 0.0084159048 0.0082419254 0.0067418981,0,3,D_V_43122,D,V,43122,chck_80M
47,249,"misfire:895:19:some 2,300 miles from the coast of chile, the island is one of the most isolated",895,"some 2,300 miles from the coast of chile, the island is one of the most isolated",44616,15731,20,14,27,24,249,21,53,0.049738574773073196,0.6796820759773254,0.0731791767519444,1,249 223 195 419 231 302 315 276 228 11,0.67968208 0.19088414 0.041299939 0.020814143 0.0093175871 0.0082161492 0.0055478266 0.0055404822 0.0032701942 0.0030045584,0,2,D_V_43122,D,V,43122,chck_80M
38,542,misfire:896:6:the water in dzerzhinsk is reported to be contaminated with dioxins and phenols ,896,the water in dzerzhinsk is reported to be contaminated with dioxins and phenols ,39286,16067,20,13,31,22,542,30,55,0.3829272389411926,0.07218994200229645,5.304440318417367,3,315 2720 542 262 5979 2497 4424 1053 3348 2853,0.31096023 0.074427813 0.072189942 0.04667151 0.022296341 0.021725951 0.016493844 0.014991012 0.010651154 0.0090620974,1,2,D_V_43122,D,V,43122,chck_80M
42,5820,misfire:897:10:climate policy relies on inadequate models climate models have many shortcomings,897,climate policy relies on inadequate models climate models have many shortcomings,26753,16090,20,11,31,23,5820,28,56,0.8894877433776855,0.00011895131319761276,7477.746310374795,157,16007 702 7770 7896 8151 13948 4322 2806 1957 2736,0.88876408 0.0040709525 0.001912194 0.0014423891 0.0012865617 0.0012497678 0.0011763385 0.0011219794 0.0010954235 0.0010661284,1,1,D_V_43122,D,V,43122,chck_80M
45,6912,misfire:898:11:the effect is like the northern lights on steroids-an incredibly energetic therm,898,the effect is like the northern lights on steroids-an incredibly energetic therm,33693,16182,20,12,33,19,6912,33,54,0.051375582814216614,0.05183470994234085,0.9911424771425372,5,1487 5039 11073 9114 6912 302 13992 2282 223 2263,0.19311477 0.16095522 0.076322198 0.055096675 0.05183471 0.049825426 0.046822641 0.031563085 0.023843499 0.015008592,0,1,D_V_43122,D,V,43122,chck_80M
25,882,misfire:899:1:the collections are also important research and teaching tools for faculty and s,899,the collections are also important research and teaching tools for faculty and s,3565,1783,20,13,23,15,882,21,40,0.22663046419620514,0.0010405079228803515,217.8075334292918,110,331 3712 1045 2716 3247 3822 328 876 2962 672,0.20562486 0.097643815 0.045893848 0.029574323 0.027429016 0.024575211 0.021581868 0.019112673 0.01651438 0.016300872,1,1,D_V_43122,D,V,43122,chck_80M
35,4766,misfire:899:11:the collections are also important research and teaching tools for faculty and s,899,the collections are also important research and teaching tools for faculty and s,3565,1783,20,13,23,15,4766,21,40,0.14578494429588318,0.00594425480812788,24.525352462438867,28,3539 1918 5619 3724 6930 12871 631 16 2716 7219,0.076740488 0.062639676 0.042612709 0.041107811 0.033559825 0.023526378 0.022223869 0.014043942 0.0139577 0.013743102,1,2,D_V_43122,D,V,43122,chck_80M
30,3558,"misfire:900:0:in brief, for most planets the tilt is chaotic and varies contnuously, and the p",900,"in brief, for most planets the tilt is chaotic and varies contnuously, and the p",59779,2205,20,12,29,17,3558,26,48,0.005008196458220482,0.9477965831756592,0.005284041478014372,1,3558 4517 1877 903 3483 308 2203 1120 1072 5830,0.94779658 0.0121103 0.0051565948 0.0049494579 0.0040292335 0.0024890383 0.0018008079 0.0014855951 0.0010894582 0.0010703463,0,1,D_V_43122,D,V,43122,chck_80M
40,13073,"misfire:900:10:in brief, for most planets the tilt is chaotic and varies contnuously, and the p",900,"in brief, for most planets the tilt is chaotic and varies contnuously, and the p",59779,2205,20,12,29,17,13073,26,48,0.8769292831420898,1.357589917461155e-05,64594.563635390405,1359,89 561 352 1315 231 351 233 5780 1771 555,0.87542713 0.0045087733 0.004261672 0.0030395787 0.0017115307 0.0016237412 0.0016179887 0.0010853994 0.00095928047 0.00093153445,1,1,D_V_43122,D,V,43122,chck_80M
38,1610,"misfire:901:2:generating more than 90% of its own energy, the university has already reported ",901,"generating more than 90% of its own energy, the university has already reported ",12083,2934,20,13,35,27,1610,28,64,0.15762193500995636,0.0009443450253456831,166.91138384750627,148,1193 11761 2120 771 4053 1918 15252 9610 963 3958,0.15411365 0.064890422 0.029795656 0.021270694 0.019600715 0.017163696 0.016028576 0.0091340225 0.0090081329 0.0084357392,1,1,D_V_43122,D,V,43122,chck_80M
61,278,"misfire:901:25:generating more than 90% of its own energy, the university has already reported ",901,"generating more than 90% of its own energy, the university has already reported ",12083,2934,20,13,35,27,278,28,64,0.031202979385852814,1.9491102648316883e-05,1600.8832311263461,1201,5086 12666 4074 1911 6120 1502 755 1348 9382 651,0.37554041 0.061506264 0.060902793 0.049100246 0.036267452 0.021595404 0.020861553 0.016888645 0.011363993 0.011057553,0,1,D_V_43122,D,V,43122,chck_80M
38,721,misfire:903:4:li and braun created a software algorithm that interprets temperature-sensor dat,903,li and braun created a software algorithm that interprets temperature-sensor dat,29376,3591,20,11,33,18,721,31,53,0.5416809320449829,0.03735256940126419,14.501838581060232,4,2863 4356 987 721 3854 2992 1503 8032 5376 4301,0.54153985 0.07913959 0.039463162 0.037352569 0.029865073 0.016933188 0.0098358216 0.0096132727 0.008854338 0.0072353822,1,1,D_V_43122,D,V,43122,chck_80M
26,2301,"misfire:905:0:recently however, the company released its web based version, making it easy and",905,"recently however, the company released its web based version, making it easy and",3218,4050,20,12,25,15,2301,24,42,0.014018292538821697,0.6572572588920593,0.02132847123279,1,2301 14007 12709 7099 11831 13806 2523 8026 16090 12030,0.65725726 0.051752388 0.048788164 0.038900875 0.033894982 0.023686808 0.013972485 0.012773298 0.010980733 0.0097213984,0,1,D_V_43122,D,V,43122,chck_80M
30,6120,"misfire:905:4:recently however, the company released its web based version, making it easy and",905,"recently however, the company released its web based version, making it easy and",3218,4050,20,12,25,15,6120,24,42,0.0021868173498660326,0.012737897224724293,0.171678049468119,13,542 643 768 374 7792 6435 527 1317 3507 9544,0.22107932 0.16208696 0.15290849 0.032730959 0.032710802 0.031809308 0.027537167 0.02251753 0.02203133 0.017551962,0,0,D_V_43122,D,V,43122,chck_80M
27,10491,misfire:906:0:the years of medical school preceding graduate medical education are typically d,906,the years of medical school preceding graduate medical education are typically d,38257,4127,20,10,26,16,10491,22,44,0.35598140954971313,0.20361053943634033,1.7483447101274057,2,4779 10491 5960 12085 10544 7432 2030 5696 10673 3804,0.35083717 0.20361054 0.044327628 0.040310141 0.027267845 0.020551447 0.0096021956 0.0094787125 0.0088068657 0.0087747397,1,1,D_V_43122,D,V,43122,chck_80M
41,3655,misfire:906:14:the years of medical school preceding graduate medical education are typically d,906,the years of medical school preceding graduate medical education are typically d,38257,4127,20,10,26,16,3655,22,44,0.018067969009280205,0.0019504443043842912,9.263514455996647,89,2520 378 5756 895 661 2788 1186 1576 4354 4244,0.053140927 0.039108068 0.027439391 0.024479458 0.022802636 0.02177063 0.020680718 0.014690567 0.014422042 0.014326781,0,0,D_V_43122,D,V,43122,chck_80M
30,5480,"misfire:907:0:second, this country has already observed a complete meltdown of the legislative",907,"second, this country has already observed a complete meltdown of the legislative",4838,4144,20,9,29,18,5480,27,49,0.7938542366027832,7.048462430248037e-05,11262.800141999867,350,2161 1676 2199 7132 4160 10377 5175 4664 11332 16040,0.79377496 0.025875293 0.0075473501 0.0054905103 0.0053975275 0.0038847094 0.0031972707 0.002957378 0.0028072244 0.002383149,1,1,D_V_43122,D,V,43122,chck_80M
43,212,"misfire:907:13:second, this country has already observed a complete meltdown of the legislative",907,"second, this country has already observed a complete meltdown of the legislative",4838,4144,20,9,29,18,212,27,49,0.6596357226371765,0.06396555155515671,10.312358865042862,2,213 212 276 195 388 601 2707 552 250 368,0.63361239 0.063965552 0.023171581 0.018433131 0.018271727 0.010974936 0.010470969 0.0097805616 0.0082630115 0.0071861255,1,2,D_V_43122,D,V,43122,chck_80M
25,3558,"misfire:908:0:in most of australia, the school year lasts from late january to early december,",908,"in most of australia, the school year lasts from late january to early december,",47565,4192,20,13,24,14,3558,23,40,0.016520554199814796,0.23577317595481873,0.070069693606624,2,308 3558 2438 1120 3483 9885 2586 3256 903 5716,0.28619218 0.23577318 0.13374954 0.055398934 0.021876596 0.016016008 0.0098462421 0.0089909807 0.0077721532 0.0067107771,0,1,D_V_43122,D,V,43122,chck_80M
28,1105,"misfire:908:3:in most of australia, the school year lasts from late january to early december,",908,"in most of australia, the school year lasts from late january to early december,",47565,4192,20,13,24,14,1105,23,40,0.025581203401088715,0.011343264020979404,2.2551889256722046,11,1247 5004 3586 1811 3209 610 849 8409 848 631,0.2030735 0.14318314 0.054703891 0.021457827 0.019068085 0.017930139 0.017381122 0.016222803 0.01488228 0.012183271,0,1,D_V_43122,D,V,43122,chck_80M
52,564,misfire:909:15:the tainan yanshui fireworks display (“beehive of fireworks”) was originally cel,909,the tainan yanshui fireworks display (“beehive of fireworks”) was originally cel,15983,4291,20,12,36,20,564,35,58,0.9491673707962036,0.00016199183301068842,5859.35323500893,30,228 388 1122 276 250 231 1208 302 552 601,0.8847518 0.062472519 0.010509864 0.0062748827 0.0048539704 0.0041576736 0.004007034 0.0038912131 0.0020511395 0.001766765,1,2,D_V_43122,D,V,43122,chck_80M
24,726,misfire:910:0:with that much water flowing toward one location it is bound to have a major imp,910,with that much water flowing toward one location it is bound to have a major imp,32617,4705,20,11,23,14,726,23,39,0.022921746596693993,0.08208799362182617,0.2792338512047563,3,8920 3818 726 263 920 951 758 1788 6867 2347,0.27504441 0.0945604 0.082087994 0.07142622 0.048880301 0.026540071 0.023074472 0.022501916 0.018643469 0.01839187,0,1,D_V_43122,D,V,43122,chck_80M
30,6907,misfire:910:6:with that much water flowing toward one location it is bound to have a major imp,910,with that much water flowing toward one location it is bound to have a major imp,32617,4705,20,11,23,14,6907,23,39,0.12577927112579346,0.006273028440773487,20.050805175416105,33,8867 2657 2971 768 4454 9544 305 813 1069 2984,0.12688893 0.097485743 0.04844556 0.034249216 0.031326357 0.021807799 0.018436691 0.017824929 0.017417511 0.017115489,0,1,D_V_43122,D,V,43122,chck_80M
25,249,misfire:911:2:a unique study published this month in current biology has taken a new approach ,911,a unique study published this month in current biology has taken a new approach ,18321,4806,20,13,22,17,249,21,41,0.8928795456886292,0.0022898956667631865,389.92149670763484,10,231 228 388 315 195 250 192 302 213 249,0.88406646 0.043775171 0.017823024 0.0092364149 0.0061341301 0.0058931517 0.0038908254 0.0031996574 0.0029461952 0.0022898957,1,3,D_V_43122,D,V,43122,chck_80M
37,6420,misfire:911:14:a unique study published this month in current biology has taken a new approach ,911,a unique study published this month in current biology has taken a new approach ,18321,4806,20,13,22,17,6420,21,41,0.9168365001678467,0.007181992754340172,127.65767545696707,3,789 9443 6420 5080 1481 1135 192 4088 223 6030,0.90960318 0.032357562 0.0071819928 0.0047537484 0.00409975 0.00265447 0.0020505583 0.0015471652 0.0014551777 0.0014099748,1,3,D_V_43122,D,V,43122,chck_80M
48,4021,misfire:912:13:punxsutawney - which means “the town of the sand flies” - was first settled by t,912,punxsutawney - which means “the town of the sand flies” - was first settled by t,20739,5771,20,12,34,27,4021,32,63,0.017883582040667534,0.7920399904251099,0.02257914026672936,1,4021 2435 1603 15796 1550 5039 310 9114 932 13895,0.79203999 0.018896256 0.017039284 0.014081339 0.013353807 0.01214317 0.0083503928 0.0079083759 0.007746987 0.0060744314,0,1,D_V_43122,D,V,43122,chck_80M
50,12789,misfire:912:15:punxsutawney - which means “the town of the sand flies” - was first settled by t,912,punxsutawney - which means “the town of the sand flies” - was first settled by t,20739,5771,20,12,34,27,12789,32,63,0.8613236546516418,0.00016661074187140912,5169.6766065444635,105,1427 3832 6293 13324 2952 4651 6550 1277 1374 2251,0.85860443 0.010769579 0.0087338304 0.0051933355 0.0048337877 0.0030866277 0.0024066207 0.0023967149 0.0017086911 0.0015559561,1,1,D_V_43122,D,V,43122,chck_80M
26,4404,"misfire:913:0:this means once migratory animals are trapped in one habitat year-round, which p",913,"this means once migratory animals are trapped in one habitat year-round, which p",38335,5823,20,11,25,14,4404,25,41,0.01651100255548954,0.00787061732262373,2.097802736264336,22,261 2076 16045 273 1644 6322 9709 4106 327 359,0.062532194 0.052255329 0.039917037 0.033002567 0.019787485 0.018504694 0.016461195 0.015822152 0.01425197 0.012083648,0,1,D_V_43122,D,V,43122,chck_80M
35,11771,"misfire:913:9:this means once migratory animals are trapped in one habitat year-round, which p",913,"this means once migratory animals are trapped in one habitat year-round, which p",38335,5823,20,11,25,14,11771,25,41,0.14694033563137054,0.027544870972633362,5.334580647604415,5,2801 4276 6384 4424 11771 3553 5260 5162 5008 5803,0.14416221 0.047003459 0.038964782 0.038084421 0.027544871 0.027491989 0.024402682 0.022155691 0.021756439 0.015511895,1,1,D_V_43122,D,V,43122,chck_80M
42,249,"misfire:914:6:with the defeat of proposition 19 in november 2010 however, the marijuana contro",914,"with the defeat of proposition 19 in november 2010 however, the marijuana contro",46541,6112,20,14,35,29,249,29,66,0.8650014400482178,0.0011423075338825583,757.2404229079954,25,231 1410 223 315 250 228 388 565 412 265,0.83474243 0.046802059 0.015196143 0.010639956 0.009047037 0.0074667004 0.0042459746 0.0041123424 0.0038617959 0.0038145119,1,4,D_V_43122,D,V,43122,chck_80M
50,3056,"misfire:914:14:with the defeat of proposition 19 in november 2010 however, the marijuana contro",914,"with the defeat of proposition 19 in november 2010 however, the marijuana contro",46541,6112,20,14,35,29,3056,29,66,0.5881675481796265,0.0001243876904482022,4728.502845099069,311,16 265 412 228 262 231 4430 1969 250 1514,0.29347482 0.23347168 0.078439236 0.040333841 0.03333744 0.018235192 0.010529289 0.010341058 0.0093361232 0.0089442944,1,4,D_V_43122,D,V,43122,chck_80M
38,3804,"misfire:915:0:in hydrological terms, what the high dykes have done is to separate the mekong r",915,"in hydrological terms, what the high dykes have done is to separate the mekong r",18193,626,20,11,37,24,3804,35,63,0.01691821590065956,0.4564264714717865,0.03706668424840767,1,3804 1120 308 4460 1142 5696 5698 327 3277 3483,0.45642647 0.048846167 0.027107297 0.022398707 0.015250239 0.015131303 0.012432529 0.011723997 0.011493188 0.010522581,0,1,D_V_43122,D,V,43122,chck_80M
42,9582,"misfire:915:4:in hydrological terms, what the high dykes have done is to separate the mekong r",915,"in hydrological terms, what the high dykes have done is to separate the mekong r",18193,626,20,11,37,24,9582,35,63,0.8435564637184143,0.0038951628375798464,216.56513447395056,6,6122 1225 672 5040 6650 9582 1130 1897 2388 1613,0.84306121 0.0093738828 0.006064326 0.0041186973 0.003918808 0.0038951628 0.0034896906 0.0031911649 0.003152835 0.0031055389,1,1,D_V_43122,D,V,43122,chck_80M
33,1910,misfire:916:6:could it be that we are aliens and have taken over the bodies of the indiginous ,916,could it be that we are aliens and have taken over the bodies of the indiginous ,10605,7221,20,12,26,15,1910,24,43,0.5758320093154907,0.07344971597194672,7.839812607790385,2,223 1910 370 302 213 3218 1941 419 1717 13386,0.5581941 0.073449716 0.028495152 0.028148649 0.025617126 0.011622019 0.011250621 0.010461001 0.010004428 0.0087640481,1,2,D_V_43122,D,V,43122,chck_80M
36,2147,misfire:916:9:could it be that we are aliens and have taken over the bodies of the indiginous ,916,could it be that we are aliens and have taken over the bodies of the indiginous ,10605,7221,20,12,26,15,2147,24,43,0.15151110291481018,0.21090275049209595,0.7183932052156351,1,2147 491 3194 1252 249 2368 1466 223 605 991,0.21090275 0.074199505 0.058225036 0.040466689 0.022817783 0.014621539 0.014067124 0.012168271 0.010615527 0.010332506,0,3,D_V_43122,D,V,43122,chck_80M
38,1127,misfire:917:3:depression may also alternate with periods of high euphoria and energy (mania); ,917,depression may also alternate with periods of high euphoria and energy (mania); ,12770,7249,20,10,34,17,1127,34,53,0.9111023545265198,0.026019485667347908,35.01615543730253,3,441 785 1127 641 612 357 214 3111 1519 2235,0.91097146 0.032463774 0.026019486 0.0032861405 0.0010743447 0.0010602265 0.0010031877 0.00087428442 0.0008206151 0.00080597179,1,1,D_V_43122,D,V,43122,chck_80M
42,1550,misfire:917:7:depression may also alternate with periods of high euphoria and energy (mania); ,917,depression may also alternate with periods of high euphoria and energy (mania); ,12770,7249,20,10,34,17,1550,34,53,0.16965758800506592,0.0014802491059526801,114.61421413652889,44,684 487 223 875 16 481 1278 644 755 5714,0.29144514 0.14245684 0.085382558 0.047674216 0.045045704 0.041106444 0.031343941 0.024782214 0.023559343 0.018979957,0,2,D_V_43122,D,V,43122,chck_80M
51,15484,"misfire:918:17:the sae mini baja project is an international, collegiate competition that requi",918,"the sae mini baja project is an international, collegiate competition that requi",38571,7468,20,20,33,32,15484,30,67,0.29271000623703003,0.003564224811270833,82.12445110404346,14,276 7229 2735 302 388 8241 213 7339 1934 228,0.39968088 0.2889168 0.11771795 0.030055845 0.014008706 0.013170182 0.010423589 0.0079792645 0.0077992873 0.0075166347,0,1,D_V_43122,D,V,43122,chck_80M
37,4210,misfire:919:9:this information came from the norwegian mother and child cohort study and it ha,919,this information came from the norwegian mother and child cohort study and it ha,35775,8045,20,13,27,20,4210,26,49,0.1425280123949051,0.1149781122803688,1.2396099533044787,1,4210 1996 2965 328 3539 247 542 6934 11777 768,0.11497811 0.11070157 0.094177261 0.025404653 0.023451069 0.021412088 0.014395824 0.013395975 0.010876419 0.010623666,0,3,D_V_43122,D,V,43122,chck_80M
29,6778,misfire:920:3:this vaccine is made available to each residential student and all gallia county,920,this vaccine is made available to each residential student and all gallia county,6239,845,20,13,25,19,6778,25,46,0.09744817763566971,0.014437439851462841,6.749685445497873,15,1439 721 4269 1682 4077 2562 4304 4424 13191 8270,0.11833163 0.093995012 0.038508944 0.035828926 0.035648257 0.03484213 0.03138468 0.021250989 0.018119005 0.017036611,0,1,D_V_43122,D,V,43122,chck_80M
43,2210,misfire:920:17:this vaccine is made available to each residential student and all gallia county,920,this vaccine is made available to each residential student and all gallia county,6239,845,20,13,25,19,2210,25,46,0.9096811413764954,0.00027135873096995056,3352.31941174294,37,2275 1953 2666 2618 2197 2672 7971 2157 2514 2103,0.9095363 0.0095418543 0.0080890125 0.0055845035 0.0049261879 0.0043720133 0.0038712875 0.0033485573 0.0029238153 0.0025897294,1,1,D_V_43122,D,V,43122,chck_80M
43,2381,"misfire:921:11:the national missile defense system will not protect us, because it will be easi",921,"the national missile defense system will not protect us, because it will be easi",58090,8705,20,13,31,18,2381,30,51,0.0013902579667046666,0.8666991591453552,0.0016040836685195221,1,2381 5166 4338 555 690 4757 4080 5112 4923 368,0.86669916 0.028024549 0.017520532 0.002977381 0.0026785687 0.002552123 0.0025087227 0.002402588 0.0022037991 0.0019772935,0,0,D_V_43122,D,V,43122,chck_80M
45,15126,"misfire:921:13:the national missile defense system will not protect us, because it will be easi",921,"the national missile defense system will not protect us, because it will be easi",58090,8705,20,13,31,18,15126,30,51,0.0050353556871414185,0.0003252814640291035,15.479995769727894,380,4619 511 15944 7747 7227 8878 5435 6523 13072 195,0.092809074 0.069136582 0.026562491 0.023094736 0.022505982 0.016181134 0.015305708 0.013962319 0.010807192 0.010548522,0,0,D_V_43122,D,V,43122,chck_80M
45,1767,"misfire:923:9:eckert and mauchly resigned and formed their ownfirm, the electronic control com",923,"eckert and mauchly resigned and formed their ownfirm, the electronic control com",10883,9749,20,14,35,24,1767,32,61,0.19388914108276367,0.11002916097640991,1.7621614066868438,2,4301 1767 1495 9320 4534 6358 5040 1003 2060 3854,0.18935373 0.11002916 0.088057749 0.045802455 0.027843216 0.023398828 0.022604899 0.020174148 0.015950317 0.014723744,1,1,D_V_43122,D,V,43122,chck_80M
31,9809,"misfire:924:0:the early years from infancy through to about 15 was perilous, due to risks pose",924,"the early years from infancy through to about 15 was perilous, due to risks pose",46781,9793,20,12,30,20,9809,27,52,0.1696193814277649,0.0037042663898319006,45.79027628611295,40,3416 367 329 2598 4404 5960 287 754 4908 9264,0.1689615 0.096516624 0.035539616 0.028965401 0.023757583 0.02248716 0.016527975 0.015099453 0.015033071 0.012122411,1,1,D_V_43122,D,V,43122,chck_80M
34,1481,"misfire:924:3:the early years from infancy through to about 15 was perilous, due to risks pose",924,"the early years from infancy through to about 15 was perilous, due to risks pose",46781,9793,20,12,30,20,1481,27,52,0.5801135897636414,0.008617237210273743,67.32013702396536,6,462 6297 552 962 12200 1481 195 4643 5998 2055,0.57381225 0.20241086 0.056368135 0.020437958 0.010876173 0.0086172372 0.0081075374 0.0063462914 0.0044811196 0.0037569129,1,2,D_V_43122,D,V,43122,chck_80M
31,830,misfire:926:3:this therefore implies that we have a large population of internet users who use,926,this therefore implies that we have a large population of internet users who use,29754,10260,21,10,27,24,830,26,53,0.706062376499176,0.04718606173992157,14.963367368754467,4,253 529 1739 830 684 195 714 523 747 4856,0.62535852 0.097841844 0.075534247 0.047186062 0.0097026881 0.0089839399 0.0084454278 0.0065487903 0.0061543249 0.0056201089,1,2,D_V_43122,D,V,43122,chck_80M
44,1475,misfire:926:16:this therefore implies that we have a large population of internet users who use,926,this therefore implies that we have a large population of internet users who use,29754,10260,21,10,27,24,1475,26,53,0.9773318767547607,7.765892746647296e-07,1258492.6274917924,929,1671 5641 10498 4710 9614 2664 2074 1615 1324 4918,0.9429813 0.034284405 0.0038758083 0.0028156717 0.002520839 0.0021296171 0.0014798474 0.00067355111 0.00059447874 0.0003794829,1,2,D_V_43122,D,V,43122,chck_80M
27,249,"misfire:927:2:the aspect of them game allows the children to be competitive, and want to win, ",927,"the aspect of them game allows the children to be competitive, and want to win, ",42231,10988,21,14,24,18,249,19,44,0.23474442958831787,0.10084622353315353,2.327746358406221,3,228 231 249 223 11 419 250 876 276 262,0.19259866 0.1137797 0.10084622 0.033677768 0.030863576 0.029468855 0.0217571 0.018336663 0.01315497 0.01285655,1,2,D_V_43122,D,V,43122,chck_80M
38,4575,"misfire:927:13:the aspect of them game allows the children to be competitive, and want to win, ",927,"the aspect of them game allows the children to be competitive, and want to win, ",42231,10988,21,14,24,18,4575,19,44,0.2062831073999405,0.03520786017179489,5.859007232856327,6,527 4303 213 768 882 4575 5931 501 5666 2765,0.24635875 0.10896142 0.094112724 0.088338666 0.044923615 0.03520786 0.020818014 0.020169048 0.01826713 0.015304386,0,2,D_V_43122,D,V,43122,chck_80M
44,2897,"misfire:928:11:sorrento harbor is a centerpiece of the community, especially when the “summer p",928,"sorrento harbor is a centerpiece of the community, especially when the “summer p",41987,11140,21,16,32,21,2897,30,55,0.5244995951652527,0.013673730194568634,38.35819397501277,6,195 554 718 1135 1714 2897 2704 2248 656 511,0.51252216 0.029131578 0.025260473 0.019412642 0.016742535 0.01367373 0.012852486 0.0098589063 0.0091415541 0.0086307265,1,2,D_V_43122,D,V,43122,chck_80M
50,2797,"misfire:928:17:sorrento harbor is a centerpiece of the community, especially when the “summer p",928,"sorrento harbor is a centerpiece of the community, especially when the “summer p",41987,11140,21,16,32,21,2797,30,55,0.11728708446025848,0.01674649864435196,7.003678019573097,12,231 213 223 276 731 780 302 7050 228 3247,0.18657847 0.056268014 0.047548588 0.038939115 0.030596411 0.026623877 0.025462095 0.025024965 0.023251563 0.019562012,0,3,D_V_43122,D,V,43122,chck_80M
30,4709,"misfire:929:1:australia did some work around the star tau ceti, our closest sun-like neighbor,",929,"australia did some work around the star tau ceti, our closest sun-like neighbor,",28487,11198,21,15,28,22,4709,25,52,0.038064125925302505,0.004804203286767006,7.9230881070642205,37,3652 2970 962 2497 2311 3626 4486 6835 2863 3854,0.081745833 0.050632264 0.028128255 0.027854636 0.023845837 0.023538467 0.020261142 0.015967848 0.015923779 0.014787971,0,1,D_V_43122,D,V,43122,chck_80M
27,8809,"misfire:931:0:after a little research and a trip to my local running specialty store, i learne",931,"after a little research and a trip to my local running specialty store, i learne",35835,11673,21,12,26,15,8809,25,43,0.20705951750278473,0.1691226363182068,1.2243158101745713,2,3539 8809 13715 7581 5264 9023 750 5988 9968 7726,0.20575324 0.16912264 0.060847577 0.023894267 0.018256642 0.0097909374 0.0096589644 0.0095030321 0.0078897951 0.0074034049,1,1,D_V_43122,D,V,43122,chck_80M
32,7410,"misfire:931:5:after a little research and a trip to my local running specialty store, i learne",931,"after a little research and a trip to my local running specialty store, i learne",35835,11673,21,12,26,15,7410,25,43,0.2710767388343811,0.0035070586018264294,77.29461340999775,29,213 3578 253 16 231 457 302 3339 250 276,0.13762036 0.070918091 0.063746437 0.058195319 0.05148302 0.046454158 0.045246638 0.041425053 0.028663687 0.027014265,1,3,D_V_43122,D,V,43122,chck_80M
27,14195,"misfire:932:1:as a result, susan decided to hunt for the resources that are at alberta educati",932,"as a result, susan decided to hunt for the resources that are at alberta educati",27072,11809,21,8,25,10,14195,24,37,0.03213372081518173,0.00036708483821712434,87.53758660055361,270,897 5421 1079 2851 4966 3230 5790 9434 7465 3339,0.11186581 0.063221611 0.03711421 0.031748764 0.027931059 0.024900438 0.017041899 0.015940808 0.015667468 0.014367808,0,1,D_V_43122,D,V,43122,chck_80M
34,9772,"misfire:932:8:as a result, susan decided to hunt for the resources that are at alberta educati",932,"as a result, susan decided to hunt for the resources that are at alberta educati",27072,11809,21,8,25,10,9772,24,37,0.03848874941468239,0.005596842151135206,6.876868844134853,26,247 450 1888 345 333 3602 968 4563 2214 9318,0.062423956 0.045300025 0.02581243 0.023293585 0.022346959 0.017530756 0.01748655 0.016485913 0.016238088 0.013747613,0,1,D_V_43122,D,V,43122,chck_80M
26,4148,"misfire:933:0:electric driving is on the rise, and as a result, the number of charging station",933,"electric driving is on the rise, and as a result, the number of charging station",26029,12141,21,10,25,11,4148,21,38,0.1341395527124405,0.023293161764740944,5.758752464231312,5,11983 1027 5808 308 4148 12487 4384 3277 13339 16045,0.1338836 0.10603333 0.077181585 0.057289895 0.023293162 0.01886471 0.01821335 0.017338425 0.015303341 0.010950246,1,1,D_V_43122,D,V,43122,chck_80M
33,522,"misfire:933:7:electric driving is on the rise, and as a result, the number of charging station",933,"electric driving is on the rise, and as a result, the number of charging station",26029,12141,21,10,25,11,522,21,38,0.0706377625465393,0.2398390918970108,0.29452147265830975,1,522 2256 830 6528 1653 3465 10115 6446 1142 1297,0.23983909 0.087138101 0.065395877 0.050255794 0.047484174 0.041986603 0.024511693 0.022147086 0.018212937 0.018023545,0,1,D_V_43122,D,V,43122,chck_80M
47,391,"misfire:934:18:unfortunately, mcallen is not an aberration; check out the climate central repor",934,"unfortunately, mcallen is not an aberration; check out the climate central repor",44790,12305,21,16,28,23,391,27,53,0.4391235113143921,0.4475737512111664,0.9811198939305369,1,391 195 227 823 718 370 554 1533 2506 375,0.44757375 0.38355514 0.05332863 0.0092416909 0.0073691164 0.0068882415 0.0051134224 0.0046859318 0.0046625333 0.0041020825,0,2,D_V_43122,D,V,43122,chck_80M
