contrast,checkpoint,item_key,split,numops,sample_id,example_id,from_arm,to_arm,from_pred_idx,to_pred_idx,from_correct,to_correct,gain_loss_state
VminusB,chck_100M,regular:0:383,regular,0,1039,430,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:384,regular,0,39,431,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:385,regular,0,1011,432,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:386,regular,0,1867,433,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:387,regular,0,46,434,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:388,regular,0,625,435,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:389,regular,0,336,436,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:39,regular,0,1883,40,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:390,regular,0,2205,437,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:391,regular,0,1394,438,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:392,regular,0,685,439,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:393,regular,0,393,440,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:394,regular,0,1232,441,breadth,view,0,1,True,False,loss
VminusB,chck_100M,regular:0:395,regular,0,1768,442,breadth,view,2,0,False,True,gain
VminusB,chck_100M,regular:0:396,regular,0,1185,443,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:397,regular,0,399,446,breadth,view,0,1,True,False,loss
VminusB,chck_100M,regular:0:398,regular,0,328,447,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:399,regular,0,393,448,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:4,regular,0,959,4,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:40,regular,0,1039,41,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:400,regular,0,1756,449,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:401,regular,0,1942,451,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:402,regular,0,615,452,breadth,view,1,0,False,True,gain
VminusB,chck_100M,regular:0:403,regular,0,63,454,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:404,regular,0,607,455,breadth,view,4,0,False,True,gain
VminusB,chck_100M,regular:0:405,regular,0,764,457,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:406,regular,0,211,458,breadth,view,3,2,False,False,both_wrong
VminusB,chck_100M,regular:0:407,regular,0,908,459,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:408,regular,0,2047,460,breadth,view,1,2,False,False,both_wrong
VminusB,chck_100M,regular:0:409,regular,0,1906,461,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:41,regular,0,152,42,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:410,regular,0,47,463,breadth,view,0,2,True,False,loss
VminusB,chck_100M,regular:0:411,regular,0,1820,464,breadth,view,0,1,True,False,loss
VminusB,chck_100M,regular:0:412,regular,0,1261,465,breadth,view,2,0,False,True,gain
VminusB,chck_100M,regular:0:413,regular,0,594,466,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:414,regular,0,63,468,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:415,regular,0,494,469,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:416,regular,0,1925,470,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:417,regular,0,1886,471,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:418,regular,0,1920,472,breadth,view,2,0,False,True,gain
VminusB,chck_100M,regular:0:419,regular,0,1056,473,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:42,regular,0,1498,44,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:420,regular,0,147,474,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:421,regular,0,1721,475,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:422,regular,0,607,476,breadth,view,4,0,False,True,gain
VminusB,chck_100M,regular:0:423,regular,0,1108,477,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:424,regular,0,793,478,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:425,regular,0,615,479,breadth,view,1,0,False,True,gain
VminusB,chck_100M,regular:0:426,regular,0,959,480,breadth,view,3,2,False,False,both_wrong
VminusB,chck_100M,regular:0:427,regular,0,2183,481,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:428,regular,0,824,482,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:429,regular,0,1071,485,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:43,regular,0,402,45,breadth,view,0,4,True,False,loss
VminusB,chck_100M,regular:0:430,regular,0,1436,486,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:431,regular,0,1366,487,breadth,view,0,1,True,False,loss
VminusB,chck_100M,regular:0:432,regular,0,966,490,breadth,view,2,0,False,True,gain
VminusB,chck_100M,regular:0:433,regular,0,1020,491,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:434,regular,0,46,492,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:435,regular,0,1877,493,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:436,regular,0,727,494,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:437,regular,0,1366,495,breadth,view,1,4,False,False,both_wrong
VminusB,chck_100M,regular:0:438,regular,0,978,497,breadth,view,0,1,True,False,loss
VminusB,chck_100M,regular:0:439,regular,0,447,498,breadth,view,0,1,True,False,loss
VminusB,chck_100M,regular:0:44,regular,0,268,46,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:440,regular,0,1970,499,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:441,regular,0,2035,500,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:442,regular,0,18,501,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:443,regular,0,1056,502,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:444,regular,0,1504,503,breadth,view,0,1,True,False,loss
VminusB,chck_100M,regular:0:445,regular,0,393,504,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:446,regular,0,1355,505,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:447,regular,0,140,506,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:448,regular,0,1521,507,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:449,regular,0,1315,508,breadth,view,4,3,False,False,both_wrong
VminusB,chck_100M,regular:0:45,regular,0,336,47,breadth,view,0,1,True,False,loss
VminusB,chck_100M,regular:0:450,regular,0,1862,511,breadth,view,0,4,True,False,loss
VminusB,chck_100M,regular:0:451,regular,0,1906,512,breadth,view,2,0,False,True,gain
VminusB,chck_100M,regular:0:452,regular,0,1753,514,breadth,view,2,0,False,True,gain
VminusB,chck_100M,regular:0:453,regular,0,1768,516,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:454,regular,0,2205,517,breadth,view,1,2,False,False,both_wrong
VminusB,chck_100M,regular:0:455,regular,0,18,518,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:456,regular,0,123,519,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:457,regular,0,1108,520,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:458,regular,0,568,521,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:459,regular,0,572,523,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:46,regular,0,170,48,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:460,regular,0,140,524,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:461,regular,0,488,525,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:462,regular,0,857,526,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:463,regular,0,117,527,breadth,view,1,0,False,True,gain
VminusB,chck_100M,regular:0:464,regular,0,663,528,breadth,view,1,0,False,True,gain
VminusB,chck_100M,regular:0:465,regular,0,1451,531,breadth,view,3,0,False,True,gain
VminusB,chck_100M,regular:0:466,regular,0,268,533,breadth,view,3,3,False,False,both_wrong
VminusB,chck_100M,regular:0:467,regular,0,1200,534,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:468,regular,0,1209,535,breadth,view,0,2,True,False,loss
VminusB,chck_100M,regular:0:469,regular,0,547,538,breadth,view,0,1,True,False,loss
VminusB,chck_100M,regular:0:47,regular,0,1179,49,breadth,view,2,0,False,True,gain
VminusB,chck_100M,regular:0:470,regular,0,922,539,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:471,regular,0,1344,540,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:472,regular,0,552,541,breadth,view,4,1,False,False,both_wrong
VminusB,chck_100M,regular:0:473,regular,0,1862,542,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:474,regular,0,39,543,breadth,view,2,3,False,False,both_wrong
VminusB,chck_100M,regular:0:475,regular,0,899,544,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:476,regular,0,1844,546,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:477,regular,0,872,548,breadth,view,4,3,False,False,both_wrong
VminusB,chck_100M,regular:0:478,regular,0,844,550,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:479,regular,0,206,552,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:48,regular,0,1867,50,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:480,regular,0,1877,553,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:481,regular,0,691,554,breadth,view,0,2,True,False,loss
VminusB,chck_100M,regular:0:482,regular,0,690,556,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:483,regular,0,416,558,breadth,view,2,1,False,False,both_wrong
VminusB,chck_100M,regular:0:484,regular,0,1368,559,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:485,regular,0,1482,560,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:486,regular,0,754,563,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:487,regular,0,624,564,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:488,regular,0,121,566,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:489,regular,0,123,567,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:49,regular,0,2183,51,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:490,regular,0,1394,568,breadth,view,2,0,False,True,gain
VminusB,chck_100M,regular:0:491,regular,0,526,569,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:492,regular,0,1877,573,breadth,view,2,0,False,True,gain
VminusB,chck_100M,regular:0:493,regular,0,416,574,breadth,view,2,0,False,True,gain
VminusB,chck_100M,regular:0:494,regular,0,140,575,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:495,regular,0,1633,576,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:496,regular,0,1187,577,breadth,view,2,0,False,True,gain
VminusB,chck_100M,regular:0:497,regular,0,600,579,breadth,view,1,0,False,True,gain
VminusB,chck_100M,regular:0:498,regular,0,1528,580,breadth,view,0,3,True,False,loss
VminusB,chck_100M,regular:0:499,regular,0,857,581,breadth,view,3,1,False,False,both_wrong
VminusB,chck_100M,regular:0:5,regular,0,1883,5,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:50,regular,0,46,52,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:500,regular,0,1355,582,breadth,view,2,1,False,False,both_wrong
VminusB,chck_100M,regular:0:501,regular,0,1768,583,breadth,view,2,1,False,False,both_wrong
VminusB,chck_100M,regular:0:502,regular,0,1020,584,breadth,view,2,0,False,True,gain
VminusB,chck_100M,regular:0:503,regular,0,824,585,breadth,view,3,3,False,False,both_wrong
VminusB,chck_100M,regular:0:504,regular,0,501,586,breadth,view,2,1,False,False,both_wrong
VminusB,chck_100M,regular:0:505,regular,0,818,588,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:506,regular,0,793,589,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:507,regular,0,170,590,breadth,view,2,3,False,False,both_wrong
VminusB,chck_100M,regular:0:508,regular,0,1345,593,breadth,view,0,2,True,False,loss
VminusB,chck_100M,regular:0:509,regular,0,1633,596,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:51,regular,0,1944,53,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:510,regular,0,600,598,breadth,view,2,0,False,True,gain
VminusB,chck_100M,regular:0:511,regular,0,624,599,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:512,regular,0,170,600,breadth,view,2,3,False,False,both_wrong
VminusB,chck_100M,regular:0:513,regular,0,1293,601,breadth,view,2,0,False,True,gain
VminusB,chck_100M,regular:0:514,regular,0,1186,602,breadth,view,1,0,False,True,gain
VminusB,chck_100M,regular:0:515,regular,0,393,603,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:516,regular,0,387,605,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:52,regular,0,328,54,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:53,regular,0,117,55,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:54,regular,0,2205,56,breadth,view,0,2,True,False,loss
VminusB,chck_100M,regular:0:55,regular,0,572,57,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:56,regular,0,47,58,breadth,view,1,0,False,True,gain
VminusB,chck_100M,regular:0:57,regular,0,1187,59,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:58,regular,0,501,60,breadth,view,4,0,False,True,gain
VminusB,chck_100M,regular:0:59,regular,0,568,61,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:6,regular,0,1451,7,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:60,regular,0,115,63,breadth,view,1,0,False,True,gain
VminusB,chck_100M,regular:0:61,regular,0,580,64,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:62,regular,0,1987,65,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:63,regular,0,1217,66,breadth,view,1,2,False,False,both_wrong
VminusB,chck_100M,regular:0:64,regular,0,1071,67,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:65,regular,0,1451,68,breadth,view,2,0,False,True,gain
VminusB,chck_100M,regular:0:66,regular,0,793,69,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:67,regular,0,191,70,breadth,view,2,1,False,False,both_wrong
VminusB,chck_100M,regular:0:68,regular,0,2051,71,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:69,regular,0,1448,72,breadth,view,1,0,False,True,gain
VminusB,chck_100M,regular:0:7,regular,0,689,8,breadth,view,1,0,False,True,gain
VminusB,chck_100M,regular:0:70,regular,0,979,73,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:71,regular,0,353,74,breadth,view,2,0,False,True,gain
VminusB,chck_100M,regular:0:72,regular,0,1169,76,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:73,regular,0,878,77,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:74,regular,0,294,78,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:75,regular,0,1792,79,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:76,regular,0,824,80,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:77,regular,0,1136,82,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:78,regular,0,393,83,breadth,view,3,1,False,False,both_wrong
VminusB,chck_100M,regular:0:79,regular,0,323,84,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:8,regular,0,1768,9,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:80,regular,0,1179,85,breadth,view,0,1,True,False,loss
VminusB,chck_100M,regular:0:81,regular,0,1147,86,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:82,regular,0,117,87,breadth,view,0,1,True,False,loss
VminusB,chck_100M,regular:0:83,regular,0,1820,88,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:84,regular,0,115,89,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:85,regular,0,568,90,breadth,view,1,0,False,True,gain
VminusB,chck_100M,regular:0:86,regular,0,494,91,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:87,regular,0,206,93,breadth,view,1,0,False,True,gain
VminusB,chck_100M,regular:0:88,regular,0,1586,94,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:89,regular,0,1364,95,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:9,regular,0,940,10,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:0:90,regular,0,1382,96,breadth,view,1,2,False,False,both_wrong
VminusB,chck_100M,regular:0:91,regular,0,872,97,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:92,regular,0,568,98,breadth,view,0,1,True,False,loss
VminusB,chck_100M,regular:0:93,regular,0,1355,100,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:94,regular,0,615,101,breadth,view,0,1,True,False,loss
VminusB,chck_100M,regular:0:95,regular,0,691,102,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:96,regular,0,1090,103,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:97,regular,0,1901,104,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:0:98,regular,0,663,105,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:0:99,regular,0,1195,107,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:1:0,regular,1,2079,606,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:1:1,regular,1,257,607,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:1:10,regular,1,326,617,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:100,regular,1,336,738,breadth,view,1,2,False,False,both_wrong
VminusB,chck_100M,regular:1:101,regular,1,1498,739,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:1:102,regular,1,2051,741,breadth,view,3,2,False,False,both_wrong
VminusB,chck_100M,regular:1:103,regular,1,1382,745,breadth,view,1,2,False,False,both_wrong
VminusB,chck_100M,regular:1:104,regular,1,1633,747,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:105,regular,1,298,748,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:1:106,regular,1,624,749,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:1:107,regular,1,2079,750,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:108,regular,1,2183,751,breadth,view,4,4,False,False,both_wrong
VminusB,chck_100M,regular:1:109,regular,1,950,752,breadth,view,1,4,False,False,both_wrong
VminusB,chck_100M,regular:1:11,regular,1,2051,618,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:1:110,regular,1,501,753,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:1:111,regular,1,1108,754,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:1:112,regular,1,685,755,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:1:113,regular,1,2183,757,breadth,view,3,3,False,False,both_wrong
VminusB,chck_100M,regular:1:114,regular,1,2035,758,breadth,view,2,1,False,False,both_wrong
VminusB,chck_100M,regular:1:115,regular,1,39,759,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:116,regular,1,447,760,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:1:117,regular,1,610,761,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:1:118,regular,1,1186,763,breadth,view,0,2,True,False,loss
VminusB,chck_100M,regular:1:119,regular,1,1095,767,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:1:12,regular,1,239,619,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:120,regular,1,1344,768,breadth,view,1,2,False,False,both_wrong
VminusB,chck_100M,regular:1:121,regular,1,1131,769,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:122,regular,1,211,770,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:123,regular,1,233,771,breadth,view,2,1,False,False,both_wrong
VminusB,chck_100M,regular:1:124,regular,1,894,772,breadth,view,0,2,True,False,loss
VminusB,chck_100M,regular:1:125,regular,1,183,775,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:1:126,regular,1,663,776,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:127,regular,1,899,778,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:1:128,regular,1,922,780,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:1:129,regular,1,526,781,breadth,view,4,4,False,False,both_wrong
VminusB,chck_100M,regular:1:13,regular,1,1364,620,breadth,view,0,2,True,False,loss
VminusB,chck_100M,regular:1:130,regular,1,336,782,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:1:131,regular,1,123,783,breadth,view,1,2,False,False,both_wrong
VminusB,chck_100M,regular:1:132,regular,1,1426,784,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:1:133,regular,1,353,785,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:1:134,regular,1,1217,786,breadth,view,1,2,False,False,both_wrong
VminusB,chck_100M,regular:1:135,regular,1,350,787,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:1:136,regular,1,1195,788,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:137,regular,1,1633,789,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:138,regular,1,1867,790,breadth,view,4,4,False,False,both_wrong
VminusB,chck_100M,regular:1:139,regular,1,828,791,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:1:14,regular,1,1344,622,breadth,view,2,3,False,False,both_wrong
VminusB,chck_100M,regular:1:140,regular,1,691,792,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:141,regular,1,426,793,breadth,view,2,0,False,True,gain
VminusB,chck_100M,regular:1:142,regular,1,326,794,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:143,regular,1,1528,796,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:1:144,regular,1,323,797,breadth,view,2,1,False,False,both_wrong
VminusB,chck_100M,regular:1:145,regular,1,1090,798,breadth,view,3,3,False,False,both_wrong
VminusB,chck_100M,regular:1:146,regular,1,857,799,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:147,regular,1,600,800,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:1:148,regular,1,63,802,breadth,view,4,1,False,False,both_wrong
VminusB,chck_100M,regular:1:149,regular,1,1901,803,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:15,regular,1,488,623,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:1:150,regular,1,1892,805,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:151,regular,1,70,806,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:1:152,regular,1,1053,808,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:1:153,regular,1,294,809,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:154,regular,1,752,811,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:1:155,regular,1,1014,812,breadth,view,4,3,False,False,both_wrong
VminusB,chck_100M,regular:1:156,regular,1,824,813,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:157,regular,1,326,814,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:158,regular,1,1867,815,breadth,view,2,1,False,False,both_wrong
VminusB,chck_100M,regular:1:159,regular,1,1,816,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:16,regular,1,1768,624,breadth,view,3,3,False,False,both_wrong
VminusB,chck_100M,regular:1:160,regular,1,478,817,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:161,regular,1,58,818,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:1:162,regular,1,526,820,breadth,view,1,0,False,True,gain
VminusB,chck_100M,regular:1:163,regular,1,1053,824,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:164,regular,1,1546,825,breadth,view,0,3,True,False,loss
VminusB,chck_100M,regular:1:165,regular,1,1053,826,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:166,regular,1,673,827,breadth,view,3,3,False,False,both_wrong
VminusB,chck_100M,regular:1:167,regular,1,2018,828,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:168,regular,1,940,829,breadth,view,4,4,False,False,both_wrong
VminusB,chck_100M,regular:1:169,regular,1,191,830,breadth,view,0,3,True,False,loss
VminusB,chck_100M,regular:1:17,regular,1,1394,625,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:170,regular,1,1382,831,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:171,regular,1,478,832,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:172,regular,1,152,834,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:173,regular,1,1792,836,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:174,regular,1,39,837,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:175,regular,1,600,838,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:1:176,regular,1,1586,841,breadth,view,3,3,False,False,both_wrong
VminusB,chck_100M,regular:1:177,regular,1,1232,842,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:178,regular,1,752,845,breadth,view,0,0,True,True,both_correct
VminusB,chck_100M,regular:1:179,regular,1,1261,847,breadth,view,2,3,False,False,both_wrong
VminusB,chck_100M,regular:1:18,regular,1,818,627,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:180,regular,1,610,849,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:1:181,regular,1,1451,850,breadth,view,3,3,False,False,both_wrong
VminusB,chck_100M,regular:1:182,regular,1,551,851,breadth,view,1,0,False,True,gain
VminusB,chck_100M,regular:1:183,regular,1,754,852,breadth,view,1,1,False,False,both_wrong
VminusB,chck_100M,regular:1:184,regular,1,1382,853,breadth,view,2,2,False,False,both_wrong
VminusB,chck_100M,regular:1:185,regular,1,1137,854,breadth,view,1,2,False,False,both_wrong
