position,target,condition,pair_index,pair_id,target_token_id,rewrite_pos,n_true_src_content,n_unrel_src_content,src_len,unrel_len,true_src_content_mass,unrel_src_content_mass,target_prob,arm,arch,role,seed,checkpoint
17,1193,T,633,"this is a high energy class for 3 year olds
this high-energy class is for 3-year",1193,3,5,9,13,13,0.038329172879457474,0.0009407064062543213,0.0033848010934889317,D_V_43222,D,V,43222,chck_100M
17,1193,U,633,"this is a high energy class for 3 year olds
this high-energy class is for 3-year",1193,3,5,9,13,13,0.0008856692584231496,0.0006760424585081637,0.0010101457592099905,D_V_43222,D,V,43222,chck_100M
25,6420,T,633,"this is a high energy class for 3 year olds
this high-energy class is for 3-year",6420,11,5,9,13,13,0.9693767428398132,1.322828211414162e-05,0.0010063708759844303,D_V_43222,D,V,43222,chck_100M
25,6420,U,633,"this is a high energy class for 3 year olds
this high-energy class is for 3-year",6420,11,5,9,13,13,0.11028558760881424,0.00020013948960695416,8.720110054127872e-05,D_V_43222,D,V,43222,chck_100M
14,2058,T,634,"before long, however, the grim reality of war became clear
war's grim reality so",2058,0,8,9,13,13,0.5771803259849548,8.548867299396079e-06,0.15831924974918365,D_V_43222,D,V,43222,chck_100M
14,2058,U,634,"before long, however, the grim reality of war became clear
war's grim reality so",2058,0,8,9,13,13,0.00016814895207062364,0.006835299544036388,1.621908086235635e-05,D_V_43222,D,V,43222,chck_100M
18,1416,T,634,"before long, however, the grim reality of war became clear
war's grim reality so",1416,4,8,9,13,13,0.24841658771038055,0.00021872014622204006,0.01521393097937107,D_V_43222,D,V,43222,chck_100M
18,1416,U,634,"before long, however, the grim reality of war became clear
war's grim reality so",1416,4,8,9,13,13,0.0037394464015960693,0.001734491204842925,0.0018708673305809498,D_V_43222,D,V,43222,chck_100M
15,631,T,635,"dyes are effective primarily in water deeper than two feet
dyes work best in wat",631,2,7,7,12,12,0.0008269060053862631,9.29711532080546e-05,0.018488066270947456,D_V_43222,D,V,43222,chck_100M
15,631,U,635,"dyes are effective primarily in water deeper than two feet
dyes work best in wat",631,2,7,7,12,12,0.00036739633651450276,0.009658582508563995,0.0011091238120570779,D_V_43222,D,V,43222,chck_100M
16,1190,T,635,"dyes are effective primarily in water deeper than two feet
dyes work best in wat",1190,3,7,7,12,12,0.2545616626739502,6.23693922534585e-05,0.00221545179374516,D_V_43222,D,V,43222,chck_100M
16,1190,U,635,"dyes are effective primarily in water deeper than two feet
dyes work best in wat",1190,3,7,7,12,12,0.042730435729026794,0.003400207730010152,0.0001365315110888332,D_V_43222,D,V,43222,chck_100M
25,5586,T,636,"in this region, a highly localized electromagnetic field is formed
a localized e",5586,8,10,10,16,16,0.00020981011039111763,5.0043796363752335e-05,0.0003135317820124328,D_V_43222,D,V,43222,chck_100M
25,5586,U,636,"in this region, a highly localized electromagnetic field is formed
a localized e",5586,8,10,10,16,16,0.00024221297644544393,0.0029079830273985863,0.000172660787939094,D_V_43222,D,V,43222,chck_100M
26,464,T,636,"in this region, a highly localized electromagnetic field is formed
a localized e",464,9,10,10,16,16,0.6675530672073364,0.00041578622767701745,0.0006421988364309072,D_V_43222,D,V,43222,chck_100M
26,464,U,636,"in this region, a highly localized electromagnetic field is formed
a localized e",464,9,10,10,16,16,0.003789951093494892,0.003576968563720584,0.027446914464235306,D_V_43222,D,V,43222,chck_100M
28,13364,T,638,"one is a reprint of 16th century german game laws
it is a reprint of 16th-centur",13364,11,8,10,16,16,0.9782776236534119,2.535102794354316e-06,0.013611908070743084,D_V_43222,D,V,43222,chck_100M
28,13364,U,638,"one is a reprint of 16th century german game laws
it is a reprint of 16th-centur",13364,11,8,10,16,16,0.29818809032440186,0.00037228563451208174,0.02199353650212288,D_V_43222,D,V,43222,chck_100M
18,6853,T,639,"federal and state records unclaimed land became the public domain
federal and st",6853,3,11,7,14,14,0.9875896573066711,1.6923413568292744e-06,5.587589112110436e-05,D_V_43222,D,V,43222,chck_100M
18,6853,U,639,"federal and state records unclaimed land became the public domain
federal and st",6853,3,11,7,14,14,0.005448650568723679,6.554873834829777e-05,6.786891754018143e-05,D_V_43222,D,V,43222,chck_100M
20,626,T,639,"federal and state records unclaimed land became the public domain
federal and st",626,5,11,7,14,14,0.9780728220939636,1.2146507515353733e-06,0.001015760120935738,D_V_43222,D,V,43222,chck_100M
20,626,U,639,"federal and state records unclaimed land became the public domain
federal and st",626,5,11,7,14,14,0.003382565453648567,0.03545239567756653,0.012087478302419186,D_V_43222,D,V,43222,chck_100M
15,13339,T,640,"the complexity of global issues requires a multi-level government system
global ",13339,0,10,7,14,14,0.6023584604263306,1.1660133168334141e-05,0.11059380322694778,D_V_43222,D,V,43222,chck_100M
15,13339,U,640,"the complexity of global issues requires a multi-level government system
global ",13339,0,10,7,14,14,0.0002662576443981379,0.0003093045961577445,0.0009456411353312433,D_V_43222,D,V,43222,chck_100M
17,706,T,640,"the complexity of global issues requires a multi-level government system
global ",706,2,10,7,14,14,0.43590685725212097,6.744185520801693e-05,0.14105598628520966,D_V_43222,D,V,43222,chck_100M
17,706,U,640,"the complexity of global issues requires a multi-level government system
global ",706,2,10,7,14,14,0.001555968658067286,0.0023788693360984325,0.016439374536275864,D_V_43222,D,V,43222,chck_100M
18,4554,T,641,"this book is available for you to study at will
you can study this book anytime",4554,6,3,7,11,11,0.0033972065430134535,9.665309335105121e-05,0.0015844798181205988,D_V_43222,D,V,43222,chck_100M
18,4554,U,641,"this book is available for you to study at will
you can study this book anytime",4554,6,3,7,11,11,0.06708310544490814,0.0009390560444444418,0.00020737032173201442,D_V_43222,D,V,43222,chck_100M
19,5573,T,643,"babies born with pphn can be very sick and may die
pphn babies can be very sick ",5573,3,7,10,15,15,0.06362642347812653,0.034421976655721664,0.10103820264339447,D_V_43222,D,V,43222,chck_100M
19,5573,U,643,"babies born with pphn can be very sick and may die
pphn babies can be very sick ",5573,3,7,10,15,15,0.000980171374976635,0.04054100438952446,0.0013184493873268366,D_V_43222,D,V,43222,chck_100M
14,2429,T,644,"for example they created hospitals and they wrote a medical text
they built hosp",2429,1,6,7,12,12,0.7783421874046326,0.00013809418305754662,0.006376844830811024,D_V_43222,D,V,43222,chck_100M
14,2429,U,644,"for example they created hospitals and they wrote a medical text
they built hosp",2429,1,6,7,12,12,0.10196083039045334,0.030619880184531212,0.00727741327136755,D_V_43222,D,V,43222,chck_100M
19,249,T,645,"the effect of biodiversity loss on community structure is well known
biodiversit",249,4,8,7,14,14,0.00013994028267916292,0.0006113007548265159,0.04504922404885292,D_V_43222,D,V,43222,chck_100M
19,249,U,645,"the effect of biodiversity loss on community structure is well known
biodiversit",249,4,8,7,14,14,0.0014992763753980398,0.001470133545808494,0.0049044969491660595,D_V_43222,D,V,43222,chck_100M
16,7064,T,646,"until this series is complete, puppies may not be completely protected
puppies a",7064,1,8,7,14,14,0.4145676791667938,3.723381087183952e-05,0.0007927183178253472,D_V_43222,D,V,43222,chck_100M
16,7064,U,646,"until this series is complete, puppies may not be completely protected
puppies a",7064,1,8,7,14,14,0.0001235623494721949,0.03293822333216667,0.00017126774764619768,D_V_43222,D,V,43222,chck_100M
25,6275,T,646,"until this series is complete, puppies may not be completely protected
puppies a",6275,10,8,7,14,14,0.0004744369362015277,5.318842886481434e-05,0.047215454280376434,D_V_43222,D,V,43222,chck_100M
25,6275,U,646,"until this series is complete, puppies may not be completely protected
puppies a",6275,10,8,7,14,14,0.00024530728114768863,0.00029209547210484743,0.06373196840286255,D_V_43222,D,V,43222,chck_100M
23,249,T,647,"in the second city of bulawayo, they are now rationing water
bulawayo's second c",249,4,8,9,18,18,0.00012614860315807164,0.0017640155274420977,0.013179071247577667,D_V_43222,D,V,43222,chck_100M
23,249,U,647,"in the second city of bulawayo, they are now rationing water
bulawayo's second c",249,4,8,9,18,18,0.001213442999869585,0.024934755638241768,0.0040200576186180115,D_V_43222,D,V,43222,chck_100M
28,895,T,647,"in the second city of bulawayo, they are now rationing water
bulawayo's second c",895,9,8,9,18,18,0.822451651096344,0.0002198391011916101,0.0006880936562083662,D_V_43222,D,V,43222,chck_100M
28,895,U,647,"in the second city of bulawayo, they are now rationing water
bulawayo's second c",895,9,8,9,18,18,0.004471359774470329,0.008486580103635788,2.3245194824994542e-05,D_V_43222,D,V,43222,chck_100M
25,7465,T,648,"consequently, the governor and the armed forces were subjected to court-martial
",7465,6,10,9,18,18,0.00018874809029512107,0.010196102783083916,0.022458041086792946,D_V_43222,D,V,43222,chck_100M
25,7465,U,648,"consequently, the governor and the armed forces were subjected to court-martial
",7465,6,10,9,18,18,1.7373404261888936e-05,0.006587664131075144,0.005206082947552204,D_V_43222,D,V,43222,chck_100M
15,6233,T,649,"the latter are responsible for the financial stability of the company
they ensur",6233,1,6,9,13,13,0.00020816171308979392,3.946289871237241e-05,0.00451821880415082,D_V_43222,D,V,43222,chck_100M
15,6233,U,649,"the latter are responsible for the financial stability of the company
they ensur",6233,1,6,9,13,13,0.00019363814499229193,0.005814810283482075,0.0014051927719265223,D_V_43222,D,V,43222,chck_100M
18,249,T,649,"the latter are responsible for the financial stability of the company
they ensur",249,4,6,9,13,13,0.00032814627047628164,9.252486051991582e-06,0.003646190743893385,D_V_43222,D,V,43222,chck_100M
18,249,U,649,"the latter are responsible for the financial stability of the company
they ensur",249,4,6,9,13,13,0.00040199223440140486,3.754600038519129e-05,0.00904067698866129,D_V_43222,D,V,43222,chck_100M
15,3558,T,650,"much of this water is urban drool, which flows year round
most water is urban ru",3558,0,8,7,14,14,3.296055365353823e-05,7.6111082307761535e-06,0.0034923481289297342,D_V_43222,D,V,43222,chck_100M
15,3558,U,650,"much of this water is urban drool, which flows year round
most water is urban ru",3558,0,8,7,14,14,9.469735960010439e-05,0.00036009965697303414,0.01566990651190281,D_V_43222,D,V,43222,chck_100M
23,11728,T,650,"much of this water is urban drool, which flows year round
most water is urban ru",11728,8,8,7,14,14,0.9666203260421753,2.4340677555301227e-05,7.604561687912792e-06,D_V_43222,D,V,43222,chck_100M
23,11728,U,650,"much of this water is urban drool, which flows year round
most water is urban ru",11728,8,8,7,14,14,0.017515666782855988,0.002685686806216836,3.539138560881838e-05,D_V_43222,D,V,43222,chck_100M
20,2735,T,651,"cacao are finicky, they need humid weather with rain year round
cacao needs humi",2735,3,10,10,16,16,0.2048220932483673,8.860213711159304e-05,0.5009216070175171,D_V_43222,D,V,43222,chck_100M
20,2735,U,651,"cacao are finicky, they need humid weather with rain year round
cacao needs humi",2735,3,10,10,16,16,0.006286690942943096,0.00031671865144744515,0.001360220368951559,D_V_43222,D,V,43222,chck_100M
24,2187,T,651,"cacao are finicky, they need humid weather with rain year round
cacao needs humi",2187,7,10,10,16,16,0.7458507418632507,1.917086774483323e-05,0.0004523458774201572,D_V_43222,D,V,43222,chck_100M
24,2187,U,651,"cacao are finicky, they need humid weather with rain year round
cacao needs humi",2187,7,10,10,16,16,0.0021125548519194126,9.060441516339779e-05,0.0008243628544732928,D_V_43222,D,V,43222,chck_100M
22,3486,T,652,"king was invited to speak at oberlin in november 14, 1963
king spoke at oberlin ",3486,1,6,6,20,20,0.014063720591366291,0.0030296077020466328,0.12044834345579147,D_V_43222,D,V,43222,chck_100M
22,3486,U,652,"king was invited to speak at oberlin in november 14, 1963
king spoke at oberlin ",3486,1,6,6,20,20,0.00014785554958507419,0.01658414490520954,0.0010110486764460802,D_V_43222,D,V,43222,chck_100M
29,973,T,653,"unerring parts cannot indiging autoclaved medical tools, because they would melt",973,8,16,6,20,20,0.9662839770317078,1.3718243963012355e-06,2.152648676201352e-06,D_V_43222,D,V,43222,chck_100M
29,973,U,653,"unerring parts cannot indiging autoclaved medical tools, because they would melt",973,8,16,6,20,20,0.00421637948602438,0.0004511831793934107,0.00015942624304443598,D_V_43222,D,V,43222,chck_100M
15,8753,T,655,"the lake formed behind ice that dammed the clark fork river
ice dammed the clark",8753,0,8,7,14,14,0.7407599687576294,2.382037337156362e-06,0.0014212016249075532,D_V_43222,D,V,43222,chck_100M
15,8753,U,655,"the lake formed behind ice that dammed the clark fork river
ice dammed the clark",8753,0,8,7,14,14,0.00045944753219373524,3.175457095494494e-05,3.855645627481863e-05,D_V_43222,D,V,43222,chck_100M
24,1767,T,655,"the lake formed behind ice that dammed the clark fork river
ice dammed the clark",1767,9,8,7,14,14,0.0033290788996964693,7.559759978903458e-05,0.016988474875688553,D_V_43222,D,V,43222,chck_100M
24,1767,U,655,"the lake formed behind ice that dammed the clark fork river
ice dammed the clark",1767,9,8,7,14,14,0.002082575112581253,0.0001450356503482908,0.013381607830524445,D_V_43222,D,V,43222,chck_100M
16,8403,T,657,"the program allows us a great choice of different features and options
the progr",8403,2,8,9,13,13,0.19065363705158234,5.163424248166848e-06,0.12400064617395401,D_V_43222,D,V,43222,chck_100M
16,8403,U,657,"the program allows us a great choice of different features and options
the progr",8403,2,8,9,13,13,0.041710589081048965,0.00010581995593383908,0.08635854721069336,D_V_43222,D,V,43222,chck_100M
19,16370,T,657,"the program allows us a great choice of different features and options
the progr",16370,5,8,9,13,13,0.903458297252655,9.30780079215765e-05,0.0034475659485906363,D_V_43222,D,V,43222,chck_100M
19,16370,U,657,"the program allows us a great choice of different features and options
the progr",16370,5,8,9,13,13,0.01293230801820755,0.0006015943945385516,0.001834363560192287,D_V_43222,D,V,43222,chck_100M
15,10491,T,658,"some people are not allowed to pull weights due to medical reasons
medical reaso",10491,0,7,7,14,14,0.06028234213590622,1.5638051991118118e-05,0.18496911227703094,D_V_43222,D,V,43222,chck_100M
15,10491,U,658,"some people are not allowed to pull weights due to medical reasons
medical reaso",10491,0,7,7,14,14,5.757161125075072e-05,5.262468766886741e-05,0.00036950368667021394,D_V_43222,D,V,43222,chck_100M
21,11906,T,658,"some people are not allowed to pull weights due to medical reasons
medical reaso",11906,6,7,7,14,14,0.29040825366973877,0.004558618646115065,0.003656071610748768,D_V_43222,D,V,43222,chck_100M
21,11906,U,658,"some people are not allowed to pull weights due to medical reasons
medical reaso",11906,6,7,7,14,14,0.002036232268437743,0.3103840947151184,6.51250738883391e-05,D_V_43222,D,V,43222,chck_100M
19,249,T,659,"the culture of the city was also influenced by the british empire
british empire",249,5,5,9,13,13,0.001540427329018712,9.396601672051474e-05,0.07573176175355911,D_V_43222,D,V,43222,chck_100M
19,249,U,659,"the culture of the city was also influenced by the british empire
british empire",249,5,5,9,13,13,0.004689675755798817,6.145807856228203e-05,0.03300784155726433,D_V_43222,D,V,43222,chck_100M
19,441,T,660,"typical application rate is one gallon per one million gallons of water
rate is ",441,1,10,12,17,17,0.2482689768075943,0.0010526208207011223,0.00020582489378284663,D_V_43222,D,V,43222,chck_100M
19,441,U,660,"typical application rate is one gallon per one million gallons of water
rate is ",441,1,10,12,17,17,0.007198839448392391,0.04461145028471947,0.0010958814527839422,D_V_43222,D,V,43222,chck_100M
18,8182,T,661,"there are between 5 million and 100 million species on our planet
planet has 5 t",8182,0,6,12,17,17,0.007783249951899052,7.262167491717264e-05,0.0012259527575224638,D_V_43222,D,V,43222,chck_100M
18,8182,U,661,"there are between 5 million and 100 million species on our planet
planet has 5 t",8182,0,6,12,17,17,0.0002577955019660294,0.37090736627578735,0.0009069142979569733,D_V_43222,D,V,43222,chck_100M
19,246,T,661,"there are between 5 million and 100 million species on our planet
planet has 5 t",246,1,6,12,17,17,0.035102467983961105,0.001529777655377984,0.00024086108896881342,D_V_43222,D,V,43222,chck_100M
19,246,U,661,"there are between 5 million and 100 million species on our planet
planet has 5 t",246,1,6,12,17,17,0.0033575408160686493,0.1953330785036087,0.0019815145060420036,D_V_43222,D,V,43222,chck_100M
17,5072,T,662,"the secondary system consists of state highway and other major district roads
th",5072,2,9,7,14,14,0.02178732119500637,0.000165485282195732,0.3499193489551544,D_V_43222,D,V,43222,chck_100M
17,5072,U,662,"the secondary system consists of state highway and other major district roads
th",5072,2,9,7,14,14,0.001034618355333805,0.009960194118320942,0.043902937322854996,D_V_43222,D,V,43222,chck_100M
24,7187,T,662,"the secondary system consists of state highway and other major district roads
th",7187,9,9,7,14,14,0.03863896429538727,0.000438245217083022,0.042002830654382706,D_V_43222,D,V,43222,chck_100M
24,7187,U,662,"the secondary system consists of state highway and other major district roads
th",7187,9,9,7,14,14,0.015148961916565895,0.006994437426328659,0.011661122553050518,D_V_43222,D,V,43222,chck_100M
21,2562,T,663,"john snow was always considered a leader in anesthesia and medical hygiene
john ",2562,2,12,9,18,18,0.008503755554556847,0.036921724677085876,0.0018541502067819238,D_V_43222,D,V,43222,chck_100M
21,2562,U,663,"john snow was always considered a leader in anesthesia and medical hygiene
john ",2562,2,12,9,18,18,0.0007440848276019096,0.03352096676826477,0.0005788482376374304,D_V_43222,D,V,43222,chck_100M
18,7737,T,664,"the resulting cave system is a natural conduit for underground water flow
the ca",7737,3,9,7,14,14,0.0005831129965372384,0.001405445160344243,0.06458934396505356,D_V_43222,D,V,43222,chck_100M
18,7737,U,664,"the resulting cave system is a natural conduit for underground water flow
the ca",7737,3,9,7,14,14,0.0008139537530951202,0.0023434972390532494,0.0527886301279068,D_V_43222,D,V,43222,chck_100M
15,8828,T,665,"the warroad board of health was taken over by the village council
village counci",8828,0,8,7,14,14,0.01085619255900383,8.667932434036629e-07,0.002182338386774063,D_V_43222,D,V,43222,chck_100M
15,8828,U,665,"the warroad board of health was taken over by the village council
village counci",8828,0,8,7,14,14,0.01192382350564003,5.559410419664346e-05,0.0007721862057223916,D_V_43222,D,V,43222,chck_100M
18,1053,T,665,"the warroad board of health was taken over by the village council
village counci",1053,3,8,7,14,14,0.16431131958961487,0.00033065187744796276,0.18622086942195892,D_V_43222,D,V,43222,chck_100M
18,1053,U,665,"the warroad board of health was taken over by the village council
village counci",1053,3,8,7,14,14,0.0017702667973935604,0.001074465224519372,0.0017625625478103757,D_V_43222,D,V,43222,chck_100M
17,7078,T,666,"research has already led to advances in the treatment of thyroid cancer
research",7078,1,9,10,15,15,0.03376081958413124,6.122030299593462e-06,0.00021235478925518692,D_V_43222,D,V,43222,chck_100M
17,7078,U,666,"research has already led to advances in the treatment of thyroid cancer
research",7078,1,9,10,15,15,0.0008361523505300283,2.563646739872638e-05,4.640260885935277e-05,D_V_43222,D,V,43222,chck_100M
16,3894,T,667,"yet our country is falling behind in science, technology, engineering and mathem",3894,0,9,10,15,15,0.027769314125180244,6.853009108453989e-05,0.9133353233337402,D_V_43222,D,V,43222,chck_100M
16,3894,U,667,"yet our country is falling behind in science, technology, engineering and mathem",3894,0,9,10,15,15,1.565859747643117e-05,0.04260079935193062,0.0020480246748775244,D_V_43222,D,V,43222,chck_100M
29,9554,T,667,"yet our country is falling behind in science, technology, engineering and mathem",9554,13,9,10,15,15,0.947562575340271,1.6202799315578886e-06,0.027473727241158485,D_V_43222,D,V,43222,chck_100M
29,9554,U,667,"yet our country is falling behind in science, technology, engineering and mathem",9554,13,9,10,15,15,0.3004226088523865,0.00011074796202592552,0.0016689097974449396,D_V_43222,D,V,43222,chck_100M
28,3224,T,669,"on june 15th kosovo's new constitution is due to come into force
kosovo's new co",3224,7,11,6,20,20,0.002278437837958336,8.851555321598426e-06,0.0011286952067166567,D_V_43222,D,V,43222,chck_100M
28,3224,U,669,"on june 15th kosovo's new constitution is due to come into force
kosovo's new co",3224,7,11,6,20,20,0.00045578525168821216,0.00044729767250828445,0.00030771290767006576,D_V_43222,D,V,43222,chck_100M
23,257,T,670,"research shows how mild alkadosis is an optimal state for human health
research ",257,5,12,12,17,17,0.9570310115814209,0.0003547185624483973,4.3318152165738866e-05,D_V_43222,D,V,43222,chck_100M
23,257,U,670,"research shows how mild alkadosis is an optimal state for human health
research ",257,5,12,12,17,17,0.007916344329714775,0.1381848156452179,4.60712326457724e-05,D_V_43222,D,V,43222,chck_100M
16,11819,T,671,"the primary reason for the development of the queenslander was the climate
clima",11819,0,7,10,15,15,4.017372339149006e-05,0.0010606725700199604,0.00032344297505915165,D_V_43222,D,V,43222,chck_100M
16,11819,U,671,"the primary reason for the development of the queenslander was the climate
clima",11819,0,7,10,15,15,2.4127919459715486e-05,0.001422963454388082,3.266035855631344e-05,D_V_43222,D,V,43222,chck_100M
22,249,T,671,"the primary reason for the development of the queenslander was the climate
clima",249,6,7,10,15,15,0.9529821872711182,2.8162150556454435e-05,0.0026262549217790365,D_V_43222,D,V,43222,chck_100M
22,249,U,671,"the primary reason for the development of the queenslander was the climate
clima",249,6,7,10,15,15,0.06984251737594604,0.004352130927145481,0.02805812656879425,D_V_43222,D,V,43222,chck_100M
18,8809,T,672,"the research was conducted on the western kentucky university farm in 1993
resea",8809,0,6,12,17,17,0.035681139677762985,1.71249957929831e-05,0.34494176506996155,D_V_43222,D,V,43222,chck_100M
18,8809,U,672,"the research was conducted on the western kentucky university farm in 1993
resea",8809,0,6,12,17,17,0.0021387366577982903,1.4163499145070091e-05,0.0023644212633371353,D_V_43222,D,V,43222,chck_100M
19,4867,T,672,"the research was conducted on the western kentucky university farm in 1993
resea",4867,1,6,12,17,17,0.3648982644081116,7.365103374468163e-05,0.0006450164364650846,D_V_43222,D,V,43222,chck_100M
19,4867,U,672,"the research was conducted on the western kentucky university farm in 1993
resea",4867,1,6,12,17,17,0.029891232028603554,0.0005793536547571421,0.0019123846432194114,D_V_43222,D,V,43222,chck_100M
15,3558,T,673,"the chief function of song in most species is to proclaim territory
most species",3558,0,8,7,14,14,0.001645779120735824,8.292068969240063e-07,0.9738783240318298,D_V_43222,D,V,43222,chck_100M
15,3558,U,673,"the chief function of song in most species is to proclaim territory
most species",3558,0,8,7,14,14,0.00016317130939569324,0.00021394851501099765,0.10365337133407593,D_V_43222,D,V,43222,chck_100M
17,1045,T,673,"the chief function of song in most species is to proclaim territory
most species",1045,2,8,7,14,14,0.001062680734321475,0.0005941520212218165,0.029972903430461884,D_V_43222,D,V,43222,chck_100M
17,1045,U,673,"the chief function of song in most species is to proclaim territory
most species",1045,2,8,7,14,14,7.140149682527408e-05,0.0007317016716115177,0.003984656650573015,D_V_43222,D,V,43222,chck_100M
18,664,T,674,"according to the weather service these are record highs for july 12
weather serv",664,1,6,10,16,16,0.35056111216545105,0.0002914522192440927,0.00015782298578415066,D_V_43222,D,V,43222,chck_100M
18,664,U,674,"according to the weather service these are record highs for july 12
weather serv",664,1,6,10,16,16,0.0014916588552296162,0.0033219573087990284,2.74453323072521e-05,D_V_43222,D,V,43222,chck_100M
20,1185,T,674,"according to the weather service these are record highs for july 12
weather serv",1185,3,6,10,16,16,0.0021907843183726072,4.493033702601679e-05,0.15824249386787415,D_V_43222,D,V,43222,chck_100M
20,1185,U,674,"according to the weather service these are record highs for july 12
weather serv",1185,3,6,10,16,16,3.898498835042119e-05,6.525863136630505e-05,0.030376430600881577,D_V_43222,D,V,43222,chck_100M
16,3416,T,675,"this information is vital in selecting the right size solar energy system
this i",3416,1,9,7,14,14,0.648359477519989,0.00023559680266771466,0.2248520404100418,D_V_43222,D,V,43222,chck_100M
16,3416,U,675,"this information is vital in selecting the right size solar energy system
this i",3416,1,9,7,14,14,0.0005962576251477003,0.0382503978908062,0.0008078055689111352,D_V_43222,D,V,43222,chck_100M
19,1254,T,675,"this information is vital in selecting the right size solar energy system
this i",1254,4,9,7,14,14,0.7791038751602173,0.00016177515499293804,0.00016510050045326352,D_V_43222,D,V,43222,chck_100M
19,1254,U,675,"this information is vital in selecting the right size solar energy system
this i",1254,4,9,7,14,14,0.0013324081664904952,0.0014223827747628093,0.0004821427573915571,D_V_43222,D,V,43222,chck_100M
21,4424,T,677,"the cave system is home to the current tescari capital ard tescar
the cave holds",4424,2,10,9,18,18,0.0013780036242678761,0.0021961990278214216,0.01058113481849432,D_V_43222,D,V,43222,chck_100M
21,4424,U,677,"the cave system is home to the current tescari capital ard tescar
the cave holds",4424,2,10,9,18,18,0.00031321850838139653,0.0620030052959919,0.003599526360630989,D_V_43222,D,V,43222,chck_100M
17,953,T,678,"by the end of the school year, maria was reading on grade level
maria read on gr",953,1,7,10,15,15,0.044784173369407654,0.0001973976322915405,0.1439492553472519,D_V_43222,D,V,43222,chck_100M
17,953,U,678,"by the end of the school year, maria was reading on grade level
maria read on gr",953,1,7,10,15,15,0.0001137978324550204,0.002642181236296892,3.9076461689546704e-05,D_V_43222,D,V,43222,chck_100M
23,249,T,678,"by the end of the school year, maria was reading on grade level
maria read on gr",249,7,7,10,15,15,0.004457549657672644,2.668447996256873e-05,0.047053150832653046,D_V_43222,D,V,43222,chck_100M
23,249,U,678,"by the end of the school year, maria was reading on grade level
maria read on gr",249,7,7,10,15,15,0.017925597727298737,0.00011309383262414485,0.037528593093156815,D_V_43222,D,V,43222,chck_100M
18,3739,T,680,"people may also become agitated because of hunger, thirst or other physical disc",3739,0,11,12,17,17,0.0011952898930758238,0.0009182332432828844,0.00016763685562182218,D_V_43222,D,V,43222,chck_100M
18,3739,U,680,"people may also become agitated because of hunger, thirst or other physical disc",3739,0,11,12,17,17,0.0005272875423543155,0.0017908635782077909,0.00016827551007736474,D_V_43222,D,V,43222,chck_100M
30,605,T,680,"people may also become agitated because of hunger, thirst or other physical disc",605,12,11,12,17,17,0.0069382572546601295,0.000510769197717309,0.0037870360538363457,D_V_43222,D,V,43222,chck_100M
30,605,U,680,"people may also become agitated because of hunger, thirst or other physical disc",605,12,11,12,17,17,0.002517182845622301,0.0014444615226238966,0.0004050856805406511,D_V_43222,D,V,43222,chck_100M
17,5808,T,681,"balsa core will not rot because water cannot travel across the end grain
water c",5808,0,10,10,16,16,0.07476500421762466,0.0005157890263944864,0.8156595230102539,D_V_43222,D,V,43222,chck_100M
17,5808,U,681,"balsa core will not rot because water cannot travel across the end grain
water c",5808,0,10,10,16,16,7.193962665041909e-05,0.005564946681261063,0.007148063741624355,D_V_43222,D,V,43222,chck_100M
16,1664,T,682,"any change noted by a patient that could be caused by a disease
patient-noted ch",1664,1,5,7,14,14,2.0719642634503543e-05,6.83052494423464e-05,0.002622767584398389,D_V_43222,D,V,43222,chck_100M
16,1664,U,682,"any change noted by a patient that could be caused by a disease
patient-noted ch",1664,1,5,7,14,14,3.698730142787099e-05,0.0007021804922260344,0.001688160584308207,D_V_43222,D,V,43222,chck_100M
22,5155,T,682,"any change noted by a patient that could be caused by a disease
patient-noted ch",5155,7,5,7,14,14,0.00012871960643678904,4.4304037146503106e-05,6.82241989125032e-06,D_V_43222,D,V,43222,chck_100M
22,5155,U,682,"any change noted by a patient that could be caused by a disease
patient-noted ch",5155,7,5,7,14,14,4.939882956023212e-07,2.949469717350439e-06,2.503599318970373e-07,D_V_43222,D,V,43222,chck_100M
29,2735,T,683,"lfe output, often found on film soundtracks, requires a subwoofer for proper rep",2735,4,15,17,24,24,0.5262376666069031,1.060073600456235e-06,0.4156859517097473,D_V_43222,D,V,43222,chck_100M
29,2735,U,683,"lfe output, often found on film soundtracks, requires a subwoofer for proper rep",2735,4,15,17,24,24,0.0013503747759386897,1.9288272596895695e-05,0.001203387277200818,D_V_43222,D,V,43222,chck_100M
16,5129,T,684,"in this study, there was evidence that a positive school climate might help
stud",5129,0,8,10,15,15,7.348929648287594e-05,0.002961078193038702,0.004140931647270918,D_V_43222,D,V,43222,chck_100M
16,5129,U,684,"in this study, there was evidence that a positive school climate might help
stud",5129,0,8,10,15,15,3.0071161745581776e-05,0.02241770178079605,0.0015463618328794837,D_V_43222,D,V,43222,chck_100M
18,3339,T,684,"in this study, there was evidence that a positive school climate might help
stud",3339,2,8,10,15,15,0.052940964698791504,3.367002136656083e-05,0.19534601271152496,D_V_43222,D,V,43222,chck_100M
18,3339,U,684,"in this study, there was evidence that a positive school climate might help
stud",3339,2,8,10,15,15,0.0005522784776985645,0.001722943503409624,0.0029761295299977064,D_V_43222,D,V,43222,chck_100M
