arm,checkpoint,probe_id,class_label,subtype,pair_id,distance_bin,intervening_words,nll_present,nll_replaced,antecedent_gain,n_tokens_present,n_tokens_replaced,truncated_present,truncated_replaced
D_R_43122,chck_80M,natural_mention:nr:00006,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0074,00_04,0,8.187688827514648,7.661137104034424,-0.5265517234802246,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00007,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0089,20_39,21,1.1024754047393799,0.68678218126297,-0.4156932234764099,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00008,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0119,10_19,16,6.550172805786133,6.485481262207031,-0.06469154357910156,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00009,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0027,20_39,28,0.08172199875116348,1.518200397491455,1.4364783987402916,3,3,False,False
D_R_43122,chck_80M,natural_mention:nr:00010,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0049,10_19,12,0.014357157982885838,0.015459482558071613,0.0011023245751857758,3,3,False,False
D_R_43122,chck_80M,natural_mention:nr:00011,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0001,40_79,65,0.029101893305778503,7.171253681182861,7.142151787877083,3,3,False,False
D_R_43122,chck_80M,natural_mention:nr:00012,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0128,05_09,6,0.6103543043136597,1.2085232734680176,0.5981689691543579,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00013,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0053,10_19,10,3.4574413299560547,6.535089015960693,3.0776476860046387,3,3,False,False
D_R_43122,chck_80M,natural_mention:nr:00014,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0022,20_39,31,4.547137260437012,4.384824275970459,-0.16231298446655273,4,4,False,False
D_R_43122,chck_80M,natural_mention:nr:00015,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0026,20_39,28,8.231931686401367,8.618169784545898,0.38623809814453125,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00016,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0097,10_19,13,2.830456495285034,0.803601861000061,-2.026854634284973,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00017,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0043,10_19,14,7.648963928222656,9.034162521362305,1.3851985931396484,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00018,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0070,00_04,0,5.036926746368408,5.41516637802124,0.37823963165283203,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00019,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0117,05_09,5,0.6020166277885437,0.8054932951927185,0.2034766674041748,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00020,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0035,10_19,19,8.474627494812012,8.223169326782227,-0.25145816802978516,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00021,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0009,40_79,52,7.21830940246582,7.64697790145874,0.4286684989929199,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00022,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0058,00_04,4,0.276413232088089,1.0937162637710571,0.8173030316829681,3,3,False,False
D_R_43122,chck_80M,natural_mention:nr:00023,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0112,05_09,7,0.01140538603067398,0.01349740382283926,0.0020920177921652794,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00024,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0122,10_19,10,0.09158296138048172,0.2820229232311249,0.19043996185064316,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00025,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0100,10_19,12,0.3685624897480011,0.22781145572662354,-0.14075103402137756,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00026,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0008,40_79,52,9.205704689025879,9.276152610778809,0.07044792175292969,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00027,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0063,00_04,1,5.392970561981201,5.572438716888428,0.17946815490722656,3,3,False,False
D_R_43122,chck_80M,natural_mention:nr:00028,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0005,40_79,53,0.04091490060091019,9.828195571899414,9.787280671298504,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00029,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0079,00_04,0,7.31763219833374,7.6703314781188965,0.35269927978515625,3,3,False,False
D_R_43122,chck_80M,natural_mention:nr:00030,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0099,10_19,12,0.29969990253448486,0.44076529145240784,0.14106538891792297,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00031,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0127,05_09,7,3.0513110160827637,3.069949150085449,0.018638134002685547,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00032,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0044,10_19,13,7.3959808349609375,7.133419513702393,-0.2625613212585449,3,3,False,False
D_R_43122,chck_80M,natural_mention:nr:00033,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0051,10_19,11,5.942529201507568,5.783475875854492,-0.15905332565307617,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00034,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0040,10_19,15,3.149989604949951,3.3585739135742188,0.20858430862426758,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00035,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0110,05_09,8,0.1549890786409378,0.18801864981651306,0.033029571175575256,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00036,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0085,00_04,0,6.38556432723999,6.315925598144531,-0.06963872909545898,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00037,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0104,05_09,9,0.5497792959213257,0.49552804231643677,-0.054251253604888916,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00038,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0072,00_04,0,4.386148452758789,4.140758037567139,-0.2453904151916504,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00039,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0124,05_09,9,0.01818496361374855,0.02289644069969654,0.00471147708594799,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00040,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0092,10_19,17,1.7229044437408447,2.5078649520874023,0.7849605083465576,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00041,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0036,10_19,18,2.5380640029907227,7.642200469970703,5.1041364669799805,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00042,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0121,10_19,12,0.1554715633392334,0.20320290327072144,0.04773133993148804,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00043,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0057,00_04,4,0.06944982707500458,0.04884855076670647,-0.02060127630829811,3,3,False,False
D_R_43122,chck_80M,natural_mention:nr:00044,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0080,00_04,0,6.621432304382324,6.428566932678223,-0.19286537170410156,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00045,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0064,00_04,1,6.85952091217041,6.754396438598633,-0.10512447357177734,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00046,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0029,20_39,26,5.291177749633789,6.008914947509766,0.7177371978759766,3,3,False,False
D_R_43122,chck_80M,natural_mention:nr:00047,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0014,40_79,42,5.460359573364258,9.527117729187012,4.066758155822754,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00048,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0010,40_79,48,8.526406288146973,9.482827186584473,0.9564208984375,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00049,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0075,00_04,0,7.284870147705078,7.373658180236816,0.08878803253173828,7,7,False,False
D_R_43122,chck_80M,natural_mention:nr:00050,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0081,00_04,0,5.150911331176758,4.747262954711914,-0.40364837646484375,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00051,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0096,10_19,14,0.9545397758483887,0.0353546142578125,-0.9191851615905762,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00052,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0062,00_04,2,5.324358940124512,5.506146430969238,0.18178749084472656,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00053,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0107,05_09,8,0.144192174077034,0.1336665004491806,-0.010525673627853394,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00054,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0120,10_19,15,0.4066639542579651,0.4154388904571533,0.008774936199188232,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00055,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0071,00_04,0,5.335471153259277,5.3291239738464355,-0.006347179412841797,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00056,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0093,10_19,16,0.5294530391693115,0.37462079524993896,-0.15483224391937256,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00057,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0095,10_19,15,0.13738757371902466,0.14132638275623322,0.003938809037208557,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00058,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0028,20_39,27,1.7831063270568848,8.003934860229492,6.220828533172607,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00059,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0125,05_09,9,0.09353804588317871,0.0929374024271965,-0.0006006434559822083,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00060,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0083,00_04,0,8.976006507873535,8.459559440612793,-0.5164470672607422,3,3,False,False
D_R_43122,chck_80M,natural_mention:nr:00061,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0011,40_79,48,9.50921630859375,11.232685089111328,1.7234687805175781,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00062,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0003,40_79,57,2.837730884552002,8.059252738952637,5.221521854400635,5,5,False,False
D_R_43122,chck_80M,natural_mention:nr:00063,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0066,00_04,0,5.850757598876953,5.380702972412109,-0.47005462646484375,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00064,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0042,10_19,14,0.06262378394603729,10.000715255737305,9.938091471791267,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00065,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0065,00_04,1,6.731313228607178,6.432943344116211,-0.2983698844909668,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00066,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0078,00_04,0,5.220442771911621,5.417057514190674,0.19661474227905273,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00067,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0076,00_04,0,4.602930068969727,4.386977195739746,-0.21595287322998047,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00068,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0086,00_04,0,6.173175811767578,6.227973937988281,0.054798126220703125,7,7,False,False
D_R_43122,chck_80M,natural_mention:nr:00069,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0111,05_09,8,0.23011431097984314,0.15503114461898804,-0.0750831663608551,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00070,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0052,10_19,10,7.928077220916748,8.055720329284668,0.12764310836791992,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00071,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0108,05_09,8,1.1367416381835938,0.5191750526428223,-0.6175665855407715,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00072,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0004,40_79,56,1.2242166996002197,7.239602088928223,6.015385389328003,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00073,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0091,10_19,18,0.3481737971305847,1.5450553894042969,1.1968815922737122,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00074,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0047,10_19,12,4.431198596954346,4.94898796081543,0.517789363861084,3,3,False,False
D_R_43122,chck_80M,natural_mention:nr:00075,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0126,05_09,7,5.907139301300049,6.0479841232299805,0.14084482192993164,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00076,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0069,00_04,0,8.473165512084961,8.086867332458496,-0.38629817962646484,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00077,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0114,05_09,7,1.160996437072754,1.4303557872772217,0.2693593502044678,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00078,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0087,20_39,33,2.6601929664611816,5.234475612640381,2.574282646179199,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00079,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0098,10_19,12,3.333869218826294,3.2111470699310303,-0.12272214889526367,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00080,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0118,10_19,19,0.8540021777153015,0.8067688345909119,-0.04723334312438965,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00081,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0025,20_39,28,1.6239961385726929,8.003826141357422,6.379830002784729,4,4,False,False
D_R_43122,chck_80M,natural_mention:nr:00082,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0050,10_19,11,7.468201160430908,8.057825088500977,0.5896239280700684,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00083,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0067,00_04,0,7.7763543128967285,7.865962982177734,0.08960866928100586,6,6,False,False
D_R_43122,chck_80M,natural_mention:nr:00084,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0055,05_09,7,9.311009407043457,9.570494651794434,0.25948524475097656,3,3,False,False
D_R_43122,chck_80M,natural_mention:nr:00085,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0113,05_09,7,0.024753181263804436,0.022483324632048607,-0.002269856631755829,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00086,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0088,20_39,21,4.568754196166992,4.609724044799805,0.0409698486328125,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00087,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0033,20_39,20,9.551494598388672,9.698870658874512,0.14737606048583984,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00088,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0015,20_39,38,11.442996978759766,11.9669189453125,0.5239219665527344,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00089,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0000,40_79,74,3.2849600315093994,7.7494587898254395,4.46449875831604,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00090,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0068,00_04,0,7.472479343414307,6.418642044067383,-1.0538372993469238,3,3,False,False
D_R_43122,chck_80M,natural_mention:nr:00091,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0048,10_19,12,8.7657470703125,7.840847015380859,-0.9249000549316406,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00092,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0032,20_39,21,7.691102981567383,7.776018142700195,0.0849151611328125,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00093,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0103,10_19,10,2.7810261249542236,2.914975881576538,0.13394975662231445,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00094,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0024,20_39,29,5.080310821533203,5.198780536651611,0.1184697151184082,3,3,False,False
D_R_43122,chck_80M,natural_mention:nr:00095,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0059,00_04,4,2.5929250717163086,2.161198139190674,-0.43172693252563477,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00096,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0101,10_19,11,5.3052659034729,6.29487419128418,0.9896082878112793,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00097,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0007,40_79,52,5.719989776611328,8.648812294006348,2.9288225173950195,3,3,False,False
D_R_43122,chck_80M,natural_mention:nr:00098,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0023,20_39,30,2.152637481689453,8.834330558776855,6.681693077087402,5,5,False,False
D_R_43122,chck_80M,natural_mention:nr:00099,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0054,05_09,9,7.816023349761963,6.572774887084961,-1.243248462677002,3,3,False,False
D_R_43122,chck_80M,natural_mention:nr:00100,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0020,20_39,31,7.547613620758057,7.588194370269775,0.04058074951171875,3,3,False,False
D_R_43122,chck_80M,natural_mention:nr:00101,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0037,10_19,17,3.7735660076141357,4.293050289154053,0.519484281539917,3,3,False,False
D_R_43122,chck_80M,natural_mention:nr:00102,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0073,00_04,0,5.446047782897949,4.765141487121582,-0.6809062957763672,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00103,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0002,40_79,62,6.572788238525391,6.624114990234375,0.051326751708984375,3,3,False,False
D_R_43122,chck_80M,natural_mention:nr:00104,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0018,20_39,35,2.018916368484497,12.931347846984863,10.912431478500366,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00105,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0013,40_79,44,8.353954315185547,9.641741752624512,1.2877874374389648,4,4,False,False
D_R_43122,chck_80M,natural_mention:nr:00106,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0006,40_79,53,10.701445579528809,10.952948570251465,0.25150299072265625,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00107,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0041,10_19,15,6.728293418884277,8.255105972290039,1.5268125534057617,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00108,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0030,20_39,23,0.2710230350494385,9.68814468383789,9.417121648788452,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00109,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0039,10_19,16,1.456179141998291,0.7223818302154541,-0.7337973117828369,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00110,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0021,20_39,31,0.10829880833625793,0.10712200403213501,-0.0011768043041229248,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00111,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0016,20_39,37,6.624545574188232,6.741718769073486,0.1171731948852539,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00112,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0102,10_19,10,1.1893336772918701,1.6207062005996704,0.4313725233078003,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00113,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0012,40_79,48,5.708721160888672,6.4445929527282715,0.7358717918395996,3,3,False,False
D_R_43122,chck_80M,natural_mention:nr:00114,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0090,20_39,21,2.9886040687561035,3.0301668643951416,0.041562795639038086,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00115,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0109,05_09,8,0.28006789088249207,0.17174795269966125,-0.10831993818283081,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00116,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0094,10_19,15,1.2627328634262085,0.1720442920923233,-1.0906885713338852,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00117,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0116,05_09,6,1.0272266864776611,0.7428248524665833,-0.2844018340110779,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00118,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0019,20_39,33,6.8152923583984375,6.969076156616211,0.15378379821777344,3,3,False,False
D_R_43122,chck_80M,natural_mention:nr:00119,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0105,05_09,9,0.37621089816093445,0.53572678565979,0.1595158874988556,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00120,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0115,05_09,6,0.2327681928873062,0.14525984227657318,-0.08750835061073303,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00121,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0061,00_04,2,5.4461774826049805,5.384444713592529,-0.06173276901245117,4,4,False,False
D_R_43122,chck_80M,natural_mention:nr:00122,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0082,00_04,0,4.142528533935547,4.4927897453308105,0.35026121139526367,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00123,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0017,20_39,36,2.6232950687408447,2.7487170696258545,0.12542200088500977,3,3,False,False
D_R_43122,chck_80M,natural_mention:nr:00124,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0034,20_39,20,5.510119438171387,8.43303108215332,2.9229116439819336,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00125,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0077,00_04,0,6.307872772216797,6.971498489379883,0.6636257171630859,3,3,False,False
D_R_43122,chck_80M,natural_mention:nr:00126,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0031,20_39,22,10.680492401123047,10.900444030761719,0.21995162963867188,2,2,False,False
D_R_43122,chck_80M,natural_mention:nr:00127,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0106,05_09,8,0.08371461182832718,0.4392598271369934,0.35554521530866623,1,1,False,False
D_R_43122,chck_80M,natural_mention:nr:00128,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0038,10_19,16,3.706127643585205,7.817187786102295,4.11106014251709,2,2,False,False
D_R_43122,chck_80M,natural_mention:vr:00129,verbatim_remention,exact_named_entity,natural_distance_pair:0082,00_04,4,8.407842636108398,8.392709732055664,-0.015132904052734375,2,2,False,False
D_R_43122,chck_80M,natural_mention:vr:00130,verbatim_remention,exact_named_entity,natural_distance_pair:0041,10_19,15,0.5368580222129822,7.794849395751953,7.257991373538971,3,3,False,False
D_R_43122,chck_80M,natural_mention:vr:00131,verbatim_remention,exact_named_entity,natural_distance_pair:0046,10_19,13,0.15917375683784485,8.337392807006836,8.178219050168991,5,5,False,False
D_R_43122,chck_80M,natural_mention:vr:00132,verbatim_remention,exact_named_entity,natural_distance_pair:0080,00_04,3,6.239515781402588,6.227160930633545,-0.012354850769042969,3,3,False,False
D_R_43122,chck_80M,natural_mention:vr:00133,verbatim_remention,exact_named_entity,natural_distance_pair:0035,10_19,19,7.323392868041992,7.642518997192383,0.3191261291503906,1,1,False,False
D_R_43122,chck_80M,natural_mention:vr:00134,verbatim_remention,exact_named_entity,natural_distance_pair:0081,00_04,4,1.1440492868423462,1.4132293462753296,0.2691800594329834,1,1,False,False
D_R_43122,chck_80M,natural_mention:vr:00135,verbatim_remention,exact_named_entity,natural_distance_pair:0026,20_39,28,0.20518559217453003,2.3093137741088867,2.1041281819343567,2,2,False,False
D_R_43122,chck_80M,natural_mention:vr:00136,verbatim_remention,exact_named_entity,natural_distance_pair:0006,40_79,54,9.109336853027344,9.212892532348633,0.10355567932128906,2,2,False,False
D_R_43122,chck_80M,natural_mention:vr:00137,verbatim_remention,exact_named_entity,natural_distance_pair:0100,10_19,12,2.218780517578125,4.175467014312744,1.9566864967346191,2,2,False,False
D_R_43122,chck_80M,natural_mention:vr:00138,verbatim_remention,exact_named_entity,natural_distance_pair:0111,05_09,8,2.34645414352417,4.267749786376953,1.9212956428527832,3,3,False,False
D_R_43122,chck_80M,natural_mention:vr:00139,verbatim_remention,exact_named_entity,natural_distance_pair:0015,20_39,38,0.047383904457092285,2.2874481678009033,2.240064263343811,3,3,False,False
D_R_43122,chck_80M,natural_mention:vr:00140,verbatim_remention,exact_named_entity,natural_distance_pair:0091,10_19,18,3.9138681888580322,12.745878219604492,8.83201003074646,4,4,False,False
D_R_43122,chck_80M,natural_mention:vr:00141,verbatim_remention,exact_named_entity,natural_distance_pair:0022,20_39,31,0.23984791338443756,1.9813930988311768,1.7415451854467392,1,1,False,False
D_R_43122,chck_80M,natural_mention:vr:00142,verbatim_remention,exact_named_entity,natural_distance_pair:0052,10_19,10,0.05095107480883598,0.05679266154766083,0.005841586738824844,3,3,False,False
D_R_43122,chck_80M,natural_mention:vr:00143,verbatim_remention,exact_named_entity,natural_distance_pair:0062,00_04,3,8.220705032348633,9.041951179504395,0.8212461471557617,1,1,False,False
D_R_43122,chck_80M,natural_mention:vr:00144,verbatim_remention,exact_named_entity,natural_distance_pair:0002,40_79,62,5.4997639656066895,7.002181529998779,1.5024175643920898,1,1,False,False
D_R_43122,chck_80M,natural_mention:vr:00145,verbatim_remention,exact_named_entity,natural_distance_pair:0031,20_39,22,10.629220962524414,11.705938339233398,1.0767173767089844,1,1,False,False
D_R_43122,chck_80M,natural_mention:vr:00146,verbatim_remention,exact_named_entity,natural_distance_pair:0047,10_19,12,3.5061047077178955,7.079446792602539,3.5733420848846436,2,2,False,False
D_R_43122,chck_80M,natural_mention:vr:00147,verbatim_remention,exact_named_entity,natural_distance_pair:0112,05_09,7,5.804689407348633,7.911678314208984,2.1069889068603516,1,1,False,False
