seed,arm,checkpoint,relevant_updates,prediction_path,correct,item_index,pred_is_stale_initial,prefix_words,reported_numops,source_family,stale_available,stale_is_gold,total_ops,uid
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,14,0,135,5,split,0,0,11,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,15,0,145,5,split,0,0,11,move_contents_5_ops
43022,RS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,16,0,126,5,split,0,0,11,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,17,0,151,5,split,0,0,11,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,18,0,130,5,split,1,0,11,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,19,0,158,5,split,1,0,11,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,20,1,130,5,split,1,0,11,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,21,0,164,5,split,0,0,11,move_contents_5_ops
43022,RS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,22,0,158,5,split,0,0,11,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,23,0,144,5,split,0,0,11,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,24,0,129,5,split,0,0,11,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,25,0,121,5,split,0,0,11,move_contents_5_ops
43022,RS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,26,0,154,5,split,0,0,11,move_contents_5_ops
43022,RS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,27,1,139,5,split,1,1,11,move_contents_5_ops
43022,RS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,28,1,134,5,split,1,0,11,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,29,0,143,5,split,0,0,11,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,30,0,130,5,split,0,0,11,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,31,1,148,5,split,1,0,11,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,32,0,143,5,split,0,0,8,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,33,0,110,5,split,1,0,8,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,34,0,127,5,split,0,0,8,move_contents_5_ops
43022,RS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,35,0,118,5,split,0,0,8,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,36,0,136,5,split,0,0,8,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,37,0,109,5,split,1,0,8,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,38,0,140,5,split,0,0,8,move_contents_5_ops
43022,RS,chck_80M,3,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,39,0,114,5,split,0,0,8,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,40,1,128,5,split,1,0,8,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,41,0,123,5,split,0,0,9,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,42,0,125,5,split,1,0,9,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,43,0,116,5,split,1,0,9,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,44,0,127,5,split,0,0,9,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,45,0,143,5,split,1,0,9,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,46,0,139,5,split,0,0,9,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,47,0,142,5,split,0,0,9,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,48,0,115,5,split,1,0,9,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,49,0,149,5,split,0,0,9,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,50,1,128,5,split,1,0,9,move_contents_5_ops
43022,RS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,51,1,127,5,split,1,1,9,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,52,0,121,5,split,0,0,9,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,53,1,140,5,split,1,0,9,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,54,0,129,5,split,0,0,10,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,55,1,123,5,split,1,0,10,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,56,0,124,5,split,1,0,10,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,57,0,137,5,split,1,0,10,move_contents_5_ops
43022,RS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,58,0,141,5,split,0,0,10,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,59,0,122,5,split,1,0,10,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,60,0,133,5,split,0,0,10,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,61,0,149,5,split,1,0,10,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,62,0,134,5,split,0,0,10,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,63,0,129,5,split,0,0,10,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,64,0,137,5,split,0,0,10,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,65,0,145,5,split,0,0,10,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,66,0,151,5,split,0,0,10,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,67,1,124,5,split,1,0,10,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,68,0,158,5,split,0,0,10,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,69,0,123,5,split,0,0,10,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,70,1,137,5,split,1,0,10,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,71,0,115,5,split,0,0,10,move_contents_5_ops
43022,RS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,72,1,133,5,split,1,1,10,move_contents_5_ops
43022,RS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,73,0,128,5,split,1,0,10,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,74,0,120,5,split,0,0,10,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,75,0,121,5,split,0,0,10,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,76,0,141,5,split,0,0,12,move_contents_5_ops
43022,RS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,77,0,148,5,split,0,0,12,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,78,0,140,5,split,0,0,12,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,79,0,138,5,split,1,0,12,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,80,0,136,5,split,1,0,12,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,81,0,152,5,split,1,0,12,move_contents_5_ops
43022,RS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,82,0,159,5,split,0,0,12,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,83,0,140,5,split,1,0,12,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,84,0,161,5,split,0,0,12,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,85,0,161,5,split,1,0,12,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,86,0,149,5,split,0,0,12,move_contents_5_ops
43022,RS,chck_80M,3,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,87,0,131,5,split,0,0,12,move_contents_5_ops
43022,RS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,88,1,157,5,split,1,0,12,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,89,0,157,5,split,0,0,12,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,90,0,141,5,split,1,0,12,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,91,0,141,5,split,0,0,12,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,92,0,157,5,split,0,0,12,move_contents_5_ops
43022,RS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,93,0,135,5,split,0,0,12,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,94,0,160,5,split,0,0,12,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,95,0,148,5,split,1,0,12,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,96,0,136,5,split,0,0,12,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,97,0,170,5,split,0,0,12,move_contents_5_ops
43022,RS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,98,0,167,5,split,0,0,12,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,99,0,150,5,split,0,0,12,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,100,0,135,5,split,0,0,12,move_contents_5_ops
43022,RS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,101,0,163,5,split,0,0,12,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,102,0,151,5,split,0,0,12,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,103,0,129,5,split,0,0,12,move_contents_5_ops
43022,RS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,104,0,158,5,split,1,0,12,move_contents_5_ops
43022,RS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,105,1,145,5,split,1,1,12,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,106,0,149,5,split,0,0,12,move_contents_5_ops
43022,RS,chck_80M,3,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,107,0,139,5,split,1,0,12,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,108,0,139,5,split,0,0,12,move_contents_5_ops
43022,RS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,109,0,147,5,split,0,0,12,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,110,0,134,5,split,0,0,7,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,111,0,121,5,split,0,0,7,move_contents_5_ops
43022,RS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_RS_43022_chck_80M/Entity/chck_80M/D_RS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,112,0,110,5,split,0,0,7,move_contents_5_ops
